position_0based	gene
4778	MYH9
4779	TXN2
4780	IFT27
4781	TST
4782	MPST
4783	RAC2
4784	CDC42EP1
4785	SH3BP1
4786	LGALS1
4787	TRIOBP
4788	GCAT
4789	EIF3L
4790	AL022311.1
4791	KDELR3
4792	CBY1
4793	JOSD1
4794	APOBEC3C
4795	RPL3
4796	ATF4
4797	RPS19BP1
4798	TNRC6B
4799	MRTFA
4800	RBX1
4801	EP300
4802	TOB2
4803	SMDT1
4804	POLDIP3
4805	ARFGAP3
4806	PACSIN2
4807	TSPO
4808	NUP50
4809	FAM118A
4810	Z95331.1
4811	PPARA
4812	GTSE1
4813	CERK
4814	AL118516.1
4815	AL117329.1
4816	BRD1
4817	CRELD2
4818	PIM3
4819	TRABD
4820	SELENOO
4821	TUBGCP6
4822	HDAC10
4823	PPP6R2
4824	CHKB-DT
4825	PLCXD1
4826	SLC25A6
4827	AKAP17A
4828	CD99
4829	PNPLA4
4830	TBL1X
4831	ARHGAP6
4832	MSL3
4833	TMSB4X
4834	OFD1
4835	MOSPD2
4836	ZRSR2
4837	AP1S2
4838	SH3KBP1
4839	EIF1AX
4840	MBTPS2
4841	PRDX4
4842	SAT1
4843	EIF2S3
4844	ZFX
4845	POLA1
4846	TAB3
4847	XK
4848	DYNLT3
4849	BCOR
4850	ATP6AP2
4851	CXorf38
4852	MED14
4853	USP9X
4854	DDX3X
4855	EFHC2
4856	FUNDC1
4857	KDM6A
4858	UBA1
4859	CDK16
4860	USP11
4861	TIMP1
4862	ELK1
4863	UXT
4864	RBM3
4865	WAS
4866	HDAC6
4867	SLC35A2
4868	PIM2
4869	OTUD5
4870	GRIPAP1
4871	WDR45
4872	PLP2
4873	CLCN5
4874	KDM5C
4875	SMC1A
4876	HUWE1
4877	MAGED2
4878	ALAS2
4879	USP51
4880	UBQLN2
4881	NBDY
4882	LINC01278
4883	SPIN4
4884	MSN
4885	AL034397.3
4886	HEPH
4887	YIPF6
4888	IGBP1
4889	PDZD11
4890	KIF4A
4891	TAF1
4892	OGT
4893	PIN4
4894	RPS4X
4895	HDAC8
4896	XIST
4897	FTX
4898	Z83843.1
4899	RLIM
4900	ABCB7
4901	PBDC1
4902	ATRX
4903	MAGT1
4904	ATP7A
4905	TAF9B
4906	ITM2A
4907	BRWD3
4908	HMGN5
4909	SH3BGRL
4910	ZNF711
4911	CHM
4912	SYTL4
4913	TIMM8A
4914	BTK
4915	RPL36A
4916	GLA
4917	HNRNPH2
4918	ARMCX6
4919	ARMCX3
4920	BEX4
4921	TCEAL8
4922	BEX2
4923	TCEAL9
4924	MORF4L2
4925	RBM41
4926	ATG4A
4927	COL4A5
4928	NXT2
4929	ACSL4
4930	TMEM164
4931	AMMECR1
4932	XACT
4933	WDR44
4934	DOCK11
4935	IL13RA1
4936	PGRMC1
4937	SLC25A5
4938	UBE2A
4939	SEPTIN6
4940	RPL39
4941	RNF113A
4942	NDUFA1
4943	NKAP
4944	RHOXF2B
4945	ZBTB33
4946	LAMP2
4947	CUL4B
4948	THOC2
4949	XIAP
4950	STAG2
4951	SMARCA1
4952	UTP14A
4953	BCORL1
4954	STK26
4955	RAP2C
4956	PHF6
4957	FAM122B
4958	RTL8C
4959	RTL8A
4960	ARHGEF6
4961	AL683813.1
4962	FGF13
4963	MAGEC1
4964	FMR1
4965	IDS
4966	NSDHL
4967	BCAP31
4968	IDH3G
4969	SSR4
4970	NAA10
4971	HCFC1
4972	MECP2
4973	FLNA
4974	RPL10
4975	ATP6AP1
4976	GDI1
4977	FAM50A
4978	G6PD
4979	CTAG2
4980	DKC1
4981	MPP1
4982	FUNDC2
4983	BRCC3
4984	TMLHE
4985	VAMP7
4986	MT-ND1
4987	MT-ND2
4988	MT-CO2
4989	MT-ATP8
4990	MT-ATP6
4991	MT-ND3
4992	MT-ND4L
4993	MT-ND5
4994	MT-ND6
4995	MT-CYB
4996	BX004987.1
4997	MAFIP
4998	AL354822.1
4999	AC240274.1
