model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
CellFlow_ESM2_1000k_fixed2000,SNRPE,128,2000,0.5965119704067663,0.5426186763056831,0.6685854857731073,0.4227385626160353,0.34579317653499553,0.817983517744683,0.8453673475142238,0.8282180432190844,4950
CellFlow_ESM2_1000k_fixed2000,SNRPG,325,2000,0.7014974111231607,0.6098845891730141,0.7290557172346298,0.42952218292415156,0.3525261817627774,0.8207403383983762,0.7807398351068137,0.8065282574572569,4950
CellFlow_ESM2_1000k_fixed2000,SON,238,2000,0.627546886437136,0.41176950245932764,0.6740568060549259,0.4500855499625952,0.3473144429716096,0.7716631715914308,0.675059426547356,0.7251627825860337,4950
CellFlow_ESM2_1000k_fixed2000,SPC25,181,2000,0.6479003959462584,0.5236932932043183,0.6741939604019337,0.48082008442394436,0.35100947404500105,0.730022487445662,0.7162505568418536,0.7138648399607208,4950
CellFlow_ESM2_1000k_fixed2000,SPCS3,115,2000,0.7178688938542035,0.6473276109757617,0.7679384829420234,0.3895852430986614,0.3529507884837688,0.9059654972464781,,,0
CellFlow_ESM2_1000k_fixed2000,SRBD1,143,2000,0.7563580172427029,0.6352567027424194,0.7708499971898726,0.40210668937623495,0.3533874199916423,0.8788399430505172,0.6715148617800608,0.6813923000880501,4950
CellFlow_ESM2_1000k_fixed2000,SRFBP1,73,2000,0.6781981926728755,0.5907252719633346,0.723179987921599,0.40617923300564285,0.3412617266357691,0.8401752204574873,,,0
CellFlow_ESM2_1000k_fixed2000,SRP68,158,2000,0.6751120532424728,0.5963355094774268,0.7223540051813317,0.4101162461053581,0.34324104254856713,0.8369359804887836,0.575759022315692,0.5772216381733639,4950
CellFlow_ESM2_1000k_fixed2000,SRRM1,136,2000,0.7090872647305743,0.5774784499853131,0.7431222644420187,0.3805520921897143,0.3384820876532794,0.8894500768755149,0.4992716747561501,0.37893292202686346,4950
CellFlow_ESM2_1000k_fixed2000,SSRP1,440,2000,0.6131374727978621,0.5259081665942028,0.6746671135539857,0.4384930169214309,0.3451220664071665,0.7870639966633844,0.5856978797665356,0.6174003526593904,4950
CellFlow_ESM2_1000k_fixed2000,SUGT1,94,2000,0.7355304142281155,0.6657333191467936,0.7724537011427384,0.37822486569888897,0.35026651942379783,0.9260800946457358,0.41364579485850067,0.33406975395126887,4950
CellFlow_ESM2_1000k_fixed2000,SURF6,113,2000,0.7245238873192326,0.6780242104024343,0.7686440561417701,0.37919762158408754,0.34280536721941096,0.9040282631187164,,,0
CellFlow_ESM2_1000k_fixed2000,TAF10,38,2000,0.5632897111588755,0.47341427400662156,0.6453823455074191,0.43234997119158525,0.3545784162762017,0.8201189774546763,0.5149808823843252,0.47850677588338053,4950
CellFlow_ESM2_1000k_fixed2000,TAF6,111,2000,0.6546625351549015,0.5772250110585744,0.7264342378549729,0.4191126461084932,0.35567193879060455,0.8486308921791252,0.6993859715188873,0.6484245423540699,4950
CellFlow_ESM2_1000k_fixed2000,TBL3,70,2000,0.6644997840860296,0.6947036771538112,0.7075168058837624,0.41692763451017445,0.3492395665232838,0.8376503201414949,0.5923452653293735,0.5473882435296485,4950
CellFlow_ESM2_1000k_fixed2000,TCP1,63,2000,0.6696289522441612,0.5795968065072926,0.733598764509379,0.3894742587661,0.3447866331911088,0.8852616711652093,0.3697417132734549,0.3318915261614248,4950
CellFlow_ESM2_1000k_fixed2000,TEX10,153,2000,0.7494341951049173,0.6671003512571404,0.7803354801175731,0.3826242511226983,0.34455113383539027,0.9004947617000394,0.6362344727627278,0.5479420194749287,4950
CellFlow_ESM2_1000k_fixed2000,THOC7,104,2000,0.7092209659916003,0.6295490694285704,0.7440421380524552,0.39571612246029086,0.343295837417543,0.8675305804655252,0.3946274822500732,0.35814893765189687,4950
CellFlow_ESM2_1000k_fixed2000,TRMT10C,67,2000,0.6949796060574066,0.5971578225601682,0.7413906614651233,0.377299514914304,0.3398244294228406,0.9006755004708258,,,0
CellFlow_ESM2_1000k_fixed2000,TRMT5,93,2000,0.6951128138114356,0.5081242850459852,0.75179841424555,0.3844783585695177,0.343226463947855,0.8927068488974421,0.5531045561181627,0.49221564607583795,4950
CellFlow_ESM2_1000k_fixed2000,TSEN2,168,2000,0.7203969383335846,0.5708773512095433,0.7496326101286,0.3896761890195311,0.34837310710776603,0.8940066571280934,0.6477673807942936,0.5218520343206996,4950
CellFlow_ESM2_1000k_fixed2000,TSR1,109,2000,0.6707866026739532,0.6582271719763071,0.7208108775778564,0.41580554209269593,0.34659819254990676,0.8335583763639189,0.7684521220512965,0.6885412501530285,4950
CellFlow_ESM2_1000k_fixed2000,TSR2,486,2000,0.6661077993273619,0.49742752232986065,0.6803961178011868,0.4412906879171729,0.3439658053761722,0.7794540306291986,0.7268136724436461,0.6118938911397394,4950
CellFlow_ESM2_1000k_fixed2000,TTC27,87,2000,0.6948423259921975,0.6368425367166375,0.7524824842887129,0.3757403080125899,0.3452795474893601,0.9189313473330916,0.34599821799046904,0.3296074856394332,4950
CellFlow_ESM2_1000k_fixed2000,TXN,81,2000,0.7296490821665146,0.6634835869412963,0.7500504545297231,0.3783483799211681,0.3484200013263152,0.9208972994648775,0.6521702120879793,0.6455460351207442,4950
CellFlow_ESM2_1000k_fixed2000,U2AF1,141,2000,0.6622902949133184,0.5352173240414283,0.7086350255866878,0.4200986313998699,0.3463178413645179,0.8243726960273671,0.6022817623277839,0.6286519065469668,4950
CellFlow_ESM2_1000k_fixed2000,UQCRB,93,2000,0.700649163978233,0.6876855726245958,0.7550098749765441,0.3772460785883665,0.3391375906415285,0.898982414636521,0.5028465143494781,0.39868052182239555,4950
CellFlow_ESM2_1000k_fixed2000,USP36,151,2000,0.6977584887014177,0.6857603668959023,0.7574451679346695,0.3907327609464526,0.34767258194495,0.8897963434210122,0.7545934578714286,0.5729574007693639,4950
CellFlow_ESM2_1000k_fixed2000,UTP3,27,2000,0.6189963389164184,0.6168442933479003,0.6826161655452342,0.4071224689169973,0.3438424041805045,0.8445674961030113,0.4643996234299532,0.40338034077110396,4950
CellFlow_ESM2_1000k_fixed2000,VPS29,146,2000,0.6259845779232183,0.6136207495975297,0.7013047030284767,0.39990265260376034,0.33828895008564003,0.8459282474948481,,,0
CellFlow_ESM2_1000k_fixed2000,VPS54,306,2000,0.728353721660222,0.7008001238851788,0.753833286752455,0.40096455990374086,0.3440611557278783,0.8580837064763946,0.7246238274501321,0.7375216834623746,4950
CellFlow_ESM2_1000k_fixed2000,VPS72,95,2000,0.679334748717584,0.5398554132281691,0.7605628624245231,0.3567460992873462,0.3442171000731737,0.9648797863825251,0.6382031824230802,0.42669987940760035,4950
CellFlow_ESM2_1000k_fixed2000,WBP11,205,2000,0.6883970010940648,0.61115395648322,0.7258509079439739,0.4206666051971912,0.34738484485425064,0.8257961068514362,0.6726359151059503,0.6939229383513208,4950
CellFlow_ESM2_1000k_fixed2000,WDHD1,175,2000,0.7357442789800251,0.7151058055438482,0.7659215896106862,0.3795745830512791,0.3398374174651132,0.8953113107133478,0.47768991446520304,0.3838828369252779,4950
CellFlow_ESM2_1000k_fixed2000,WDR12,174,2000,0.7251929480220564,0.679752497141759,0.7539955791454112,0.39230426479853703,0.342020576831475,0.8718247735775073,0.6125495165262629,0.566636122076587,4950
CellFlow_ESM2_1000k_fixed2000,WDR3,329,2000,0.6962612046195383,0.6810237628679883,0.7239147479928658,0.42935663910001515,0.3462022797802278,0.8063279992733099,0.8344641674923461,0.7863120397340991,4950
CellFlow_ESM2_1000k_fixed2000,WDR43,47,2000,0.6414240474571176,0.5730028642473646,0.6825112230869521,0.43677089252106843,0.34593125749059034,0.7920199432106244,,,0
CellFlow_ESM2_1000k_fixed2000,WDR5,75,2000,0.6387865581302794,0.37658237007080514,0.7142067957628347,0.39235666771970706,0.3449593741203101,0.8791984500356272,0.6047075278846391,0.4858525850276691,4950
CellFlow_ESM2_1000k_fixed2000,WDR70,29,2000,0.6269641721951169,0.609766785177454,0.6994245562194522,0.37424039947628973,0.3473265835816786,0.9280841514377545,0.4295621756197908,0.4158552121066459,4950
CellFlow_ESM2_1000k_fixed2000,WDR82,86,2000,0.5617333748260067,0.41792750261416517,0.6259565130666445,0.4568676808893681,0.34091163711793726,0.7461933758463647,0.5412865954678854,0.507311000746693,4950
CellFlow_ESM2_1000k_fixed2000,WDTC1,107,2000,0.6489239768015095,0.5626660375599939,0.6995730668407821,0.4155483893015982,0.34326621395919477,0.8260559366771069,0.4764355437041364,0.39795656993883344,4950
CellFlow_ESM2_1000k_fixed2000,XPO1,139,2000,0.6144615801738699,0.498214038414067,0.6771672693121775,0.43570360523752877,0.3477290862758831,0.7980863185337075,0.5992730187706276,0.584948031379958,4950
CellFlow_ESM2_1000k_fixed2000,XRCC6,26,2000,0.6670055270409845,0.5262192944160635,0.7283309969873165,0.3415882833085954,0.3463764571800084,1.0140173832223844,0.3818573904649266,0.3587819666636427,4950
CellFlow_ESM2_1000k_fixed2000,YEATS2,233,2000,0.7302609350093254,0.6494284259432607,0.7595807520379919,0.3995080442200602,0.3447239041549713,0.8628709963223863,0.8134509975723762,0.6680052812473362,4950
CellFlow_ESM2_1000k_fixed2000,ZBTB17,158,2000,0.6802459888566341,0.6666993109061586,0.7308186386513045,0.4044441140402109,0.34560123557522904,0.8545092475764611,0.5141333795614248,0.3860423060595499,4950
CellFlow_ESM2_1000k_fixed2000,ZCRB1,141,2000,0.7086113281133887,0.6798269917415068,0.7655697149021053,0.37699132852740586,0.34290476584747437,0.9095826346640927,,,0
CellFlow_ESM2_1000k_fixed2000,ZNF335,140,2000,0.7136177792024595,0.7029273397225336,0.7543528321379064,0.38620040845438847,0.3431045466382057,0.8884106260046265,0.32506822781181227,0.25907667171813653,4950
CellFlow_ESM2_1000k_fixed2000,ZNHIT6,116,2000,0.707167414078175,0.6817205572654782,0.749276768465962,0.40017355704046786,0.3515861156236381,0.8785840779281768,0.7752939522887923,0.669111508548206,4950
