position_0based	gene
4783	GNPTG
4784	LMLN
4785	ERP44
4786	EML2
4787	TDRD3
4788	PPP1R21
4789	AL590062.1
4790	AL021368.2
4791	AC005726.1
4792	ELMOD2
4793	LINC00689
4794	ZNF562
4795	ZNF8
4796	MFSD9
4797	SLC22A23
4798	TMEM237
4799	ZSCAN9
4800	ZNF519
4801	STK38L
4802	WDR44
4803	C6orf52
4804	RELT
4805	TIPARP
4806	ANKRD36
4807	CHKB-DT
4808	AEBP1
4809	ZNF526
4810	TXNDC11
4811	CCDC127
4812	CPVL
4813	ARMT1
4814	UBE2D3-AS1
4815	AC024560.4
4816	EIF4EBP2
4817	ZFP62
4818	MFF
4819	ZC3H8
4820	EIF4E2
4821	GPT2
4822	LMO4
4823	CC2D1A
4824	COMMD10
4825	PCIF1
4826	COBL
4827	SERTAD3
4828	CRIM1
4829	CCDC97
4830	CRAMP1
4831	SLC38A6
4832	ARL8A
4833	ALDH9A1
4834	RNF169
4835	DENND10
4836	MT1X
4837	STMN3
4838	Z95331.1
4839	AL022311.1
4840	PELO
4841	KTI12
4842	MAN2C1
4843	MIR193BHG
4844	C17orf49
4845	ZNF397
4846	CEP19
4847	TMEM234
4848	KLHL5
4849	CBWD5
4850	MAPK1IP1L
4851	LINC01184
4852	RSPRY1
4853	EIF4EBP3
4854	PPP1R9B
4855	HEMK1
4856	NHLRC3
4857	SLC48A1
4858	C18orf32
4859	ACP2
4860	COQ7
4861	ZNF600
4862	AC024060.2
4863	AC079062.1
4864	NSUN3
4865	RHBDD3
4866	POLM
4867	TMEM39A
4868	COMMD1
4869	HIF1AN
4870	PACRGL
4871	ABITRAM
4872	GLMP
4873	ZSCAN25
4874	CACUL1
4875	ZNF740
4876	NEXN
4877	SCAI
4878	FUNDC2
4879	SMIM29
4880	ARL3
4881	TMEM18
4882	AC004812.2
4883	TOMM34
4884	TJAP1
4885	EIF5A2
4886	TMEM167B
4887	FAM193B
4888	PRKCQ-AS1
4889	FBXO17
4890	WDSUB1
4891	MYLK-AS1
4892	TTC28-AS1
4893	TMEM41A
4894	FAM153CP
4895	ZNF138
4896	EBLN3P
4897	METTL16
4898	ZNF12
4899	RRP8
4900	MSX1
4901	RILPL2
4902	LRG1
4903	EFHC2
4904	ZNF212
4905	RILPL1
4906	ANKRD13C
4907	MRNIP
4908	GABPB1-IT1
4909	PPP1R12C
4910	SRFBP1
4911	ARL4D
4912	AC093323.1
4913	MARCH9
4914	PPM1N
4915	STYXL1
4916	ZDHHC4
4917	VPS8
4918	MAGEC1
4919	AP000873.2
4920	SIRT2
4921	DCAF6
4922	ZDHHC17
4923	GFOD2
4924	RELL1
4925	ATPAF1
4926	ELK4
4927	AC006504.5
4928	C16orf70
4929	IFI35
4930	TMEM41B
4931	CEP85L
4932	ZNF589
4933	DRAM1
4934	FBXO34
4935	LINC02476
4936	PTPRG
4937	CHMP1B
4938	RABEP2
4939	SARAF
4940	NAA38
4941	AREL1
4942	DXO
4943	JPH3
4944	VPS16
4945	STK16
4946	PSTPIP2
4947	ZBED6CL
4948	AL683813.1
4949	ALKBH6
4950	CORO7
4951	UNC119
4952	HIST1H3D
4953	SLC26A6
4954	IMPACT
4955	WDR83OS
4956	DHRS1
4957	TMEM120A
4958	TAPT1
4959	TAMM41
4960	EHD1
4961	DEPDC5
4962	AC005523.2
4963	LINC00662
4964	SNAP47
4965	AC006141.1
4966	HTATIP2
4967	LINC00958
4968	AC007405.1
4969	AACS
4970	ZBTB6
4971	RWDD3
4972	ARL14EP
4973	UBXN6
4974	ZNF268
4975	ZNF646
4976	CHROMR
4977	C2CD2
4978	MTFR1L
4979	STX8
4980	RNF113A
4981	FAM122B
4982	ZNF785
4983	LTO1
4984	GIN1
4985	ANKRD46
4986	AL445524.1
4987	MCRIP2
4988	BCL2L2
4989	POPDC3
4990	RTL8C
4991	CLEC11A
4992	PIK3CD-AS2
4993	DEDD
4994	PPP1R3D
4995	CENPBD1
4996	TGDS
4997	BIVM
4998	ACYP2
4999	EHD4
