model,context,condition,n_true_cells,n_pred_cells,n_tfs,tf_activity_mean_pcc,tf_activity_mean_spearman,tf_activity_delta_pcc,tf_activity_delta_spearman,tf_activity_topk_overlap,tf_activity_auprc
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS26,73,2000,86,0.9744379105051533,0.970508042832209,0.4329316790404999,0.48705127600358505,0.32,0.4117408127363033
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS27,161,2000,86,0.9964665949296578,0.9944714373319494,0.5701748730574028,0.4858814095004481,0.44,0.5508237979342427
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS27A,88,2000,86,0.967462657825166,0.9663569036275296,0.3787890769407739,0.4441435916788528,0.32,0.3958919544251356
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS28,262,2000,86,0.9763029265437769,0.9724137931034482,0.22037828351098215,0.31693004386999385,0.28,0.3054946757681789
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS29,211,2000,86,0.982111774754564,0.9811123166187085,0.5486172364018431,0.5913769517430066,0.44,0.5522178202187789
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS3,252,2000,86,0.9689903024523647,0.9685645549318364,0.32309631849135045,0.42682201990659935,0.28,0.365398516314075
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS3A,120,2000,86,0.9736706878424369,0.9729232510967498,0.2600701934361725,0.3570640124534176,0.32,0.3610513803859203
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS4X,175,2000,86,0.9933606779423627,0.9917543280343413,0.5088182045881287,0.5723571866597481,0.28,0.3461652173335953
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS5,127,2000,86,0.9855841053392891,0.9814519552809093,0.44545533889095057,0.4698995235624322,0.36,0.4398158065028586
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS6,165,2000,86,0.9772241843769323,0.9756214915797914,0.6455912126962428,0.6478324449266474,0.44,0.5526028722901919
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS7,244,2000,86,0.972277450873505,0.9704514363885088,0.4931686927752319,0.5323364309637247,0.36,0.47473894610199213
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPS9,217,2000,86,0.9880825106430527,0.9858295202603896,0.3963304229090933,0.4360677390442945,0.32,0.41126527808172897
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPSA,191,2000,86,0.9768188573355788,0.9737534789376857,0.4925925376287252,0.5128826831454313,0.4,0.4616652880595682
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPTOR,81,2000,86,0.9946855113584412,0.9949431576961177,0.6159462717142044,0.6093023255813953,0.56,0.5634052940730202
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RPUSD4,118,2000,86,0.9968755708546341,0.9959809424972875,0.46513531115819945,0.4135195056370583,0.48,0.4536850294804887
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRM1,65,2000,86,0.9833644287708765,0.98162177461201,0.5367554038631477,0.44050191046747483,0.56,0.6007438651280762
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRN3,38,2000,86,0.9828176855922538,0.9809802349167414,0.1884249102858151,0.23586961649134394,0.36,0.4490035133136628
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRP1,90,2000,86,0.9935723706387224,0.9917354592197746,0.6563599671222089,0.6359073541204774,0.6,0.6004314651474361
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRP12,191,2000,86,0.9841440106825019,0.9826595594131797,0.18870822980873184,0.29623095429029667,0.32,0.34465310924729353
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRP7A,40,2000,86,0.9908905636001958,0.9890749563658662,0.4466185863780574,0.4200858531062786,0.36,0.46003340781720176
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRP9,92,2000,86,0.9914674352804784,0.9901504787961696,-0.2392673451742211,-0.17013066654087458,0.32,0.3369911651817118
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RRS1,64,2000,86,0.9858615012178282,0.9846973913863862,0.7527838111830857,0.740912307184301,0.56,0.6349777208160339
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RSL1D1,124,2000,86,0.9934709249779599,0.993150620312279,0.632228342571802,0.5910561818953723,0.56,0.5888596661557097
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RSL24D1,116,2000,86,0.9923619620935116,0.9908674937497051,0.7204473053213128,0.7168734374262936,0.48,0.6130805279454475
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RTCB,152,2000,86,0.998283535763931,0.9970942025567242,0.4193758108577869,0.4452757205528562,0.52,0.4845081746227876
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RTF1,53,2000,86,0.9670869873429876,0.9681871786405019,0.7060994342014976,0.6569272135478088,0.56,0.6763984824654655
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,RUVBL1,171,2000,86,0.9558482299993285,0.96111137317798,0.707528203856931,0.6481909524034152,0.48,0.5590415270333755
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SAE1,104,2000,86,0.9940446037445039,0.9935091277890467,0.5863026329102975,0.5422425586112551,0.6,0.5710688064896369
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SAMM50,94,2000,86,0.9925345376531753,0.9918864097363082,0.7284340045207428,0.6620972687390915,0.6,0.5857053335867921
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SAP130,99,2000,86,0.9963199591293525,0.9958488607953204,0.23854453975950957,0.16471531676022452,0.48,0.48842186439241303
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SAP18,40,2000,86,0.9954670176442963,0.9924713429878766,0.37929473377783157,0.3268173027029577,0.4,0.4155178928220848
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SARS,24,2000,86,0.9812742650596036,0.9783197320628332,0.7394142426114501,0.699834897872541,0.6,0.6561406214181849
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SARS2,150,2000,86,0.9985568958841621,0.9977546110665597,-0.009319554014491012,-0.04848341902919949,0.32,0.33446311741645973
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SART1,247,2000,86,0.9911258705930441,0.9910939195245059,0.819791624427177,0.8063116184725694,0.68,0.7169857168709465
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SART3,142,2000,86,0.9932388983000313,0.9908863625642718,0.7832681898997855,0.6700221708571159,0.64,0.7210725504039734
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SBNO1,127,2000,86,0.9988987512644626,0.9982452002452945,0.4820728307186424,0.203358648992877,0.52,0.4979119060223219
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SCAF1,158,2000,86,0.9946710254526009,0.9936034718618802,0.7485943200923286,0.7241001934053493,0.68,0.7055676560349559
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SCFD1,103,2000,86,0.9608504712592242,0.9636020567007877,0.5629913254423625,0.5342044436058304,0.44,0.44999437380583784
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SDAD1,210,2000,86,0.9895590943893384,0.9865087975847917,0.7541405335076451,0.7097976319637719,0.6,0.6873674969982126
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SDC1,170,2000,86,0.9910201759454974,0.9892825133261002,0.5509717366561475,0.5517901787820181,0.52,0.5519413216402398
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SDE2,134,2000,86,0.9985954859721926,0.9974904476626255,0.6251202135144123,0.6227746591820369,0.44,0.4897566405726278
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SDHC,91,2000,86,0.9953285434461111,0.9931694891268457,-0.011792292690625502,0.000424548327751309,0.36,0.3807104201025421
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SEC13,43,2000,86,0.9909832684556318,0.9881315156375301,0.6397911715921334,0.6652294919571677,0.52,0.637337091723752
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SEC61A1,129,2000,86,0.9892507095318024,0.9865087975847917,0.8208450671677252,0.8403132223218075,0.6,0.6265614512123612
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SEC61G,74,2000,86,0.990037443981433,0.9890372187367328,0.8318004563621124,0.800103778480117,0.64,0.7138973378876186
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SEH1L,59,2000,86,0.9939099990906722,0.9911127883390726,0.5695708426731176,0.6010566536157366,0.48,0.554327728778591
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SERBP1,94,2000,86,0.9940470156327788,0.9925468182461437,0.045499421515360815,0.018217840464172838,0.48,0.5003463127868124
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SETD1A,60,2000,86,0.9795160407009224,0.9758290485400254,0.6908577868035942,0.6382848247558847,0.6,0.6240668529662671
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SETDB1,123,2000,86,0.9962631256072908,0.9970753337421575,-0.07575845917045503,0.034992216613991226,0.4,0.4877746945891949
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF1,18,2000,86,0.9914676538281962,0.9880749091938298,0.5204944281558425,0.5160715128072079,0.52,0.5116232772318626
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3A1,165,2000,86,0.9769910401733116,0.9716401717062124,0.7151727497477719,0.7171753384593612,0.56,0.5168679221552347
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3A2,236,2000,86,0.9932286058506014,0.9933204396433795,0.7025930027843604,0.639435822444455,0.48,0.5182983306097307
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3B2,197,2000,86,0.9698001493815037,0.9670927873956319,0.8179122513964162,0.8444832303410538,0.56,0.5668046387307847
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3B3,215,2000,86,0.9832012594002622,0.9809802349167414,0.8022576180742446,0.8136704561535921,0.6,0.6013899309177104
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3B4,163,2000,86,0.9860379902471986,0.983055804519081,0.8664513339840362,0.8420868908910796,0.72,0.8185854926951392
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SF3B5,55,2000,86,0.9497714978225121,0.9354875229963676,0.7270793982078259,0.7025520071701495,0.48,0.5378249621507483
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SFPQ,185,2000,86,0.9198138555758142,0.9280154724279448,0.7487344626066537,0.6666257842351054,0.56,0.6493381645413926
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SFSWAP,145,2000,86,0.994994351546665,0.9929619321666117,0.12392333815057935,0.19611302419925467,0.44,0.49849853258745835
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SIN3A,217,2000,86,0.997991238966703,0.9961507618283881,0.6470417469769462,0.5649228737204586,0.6,0.7067728903675072
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SKA3,109,2000,86,0.9915446037423821,0.9900372659087692,0.23643927468624903,0.32145855936600787,0.44,0.4354147088070528
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SKP1,62,2000,86,0.9897171419725875,0.9898108401339685,0.40605283085356997,0.2791546771074107,0.52,0.5072792555071277
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SLBP,63,2000,86,0.9940657474026713,0.991282607670173,0.5770657840007732,0.527656964951177,0.56,0.5088605599509175
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SLC39A9,724,2000,86,0.9993846302588275,0.9986037077220623,0.6038118155443761,0.6077550827869239,0.44,0.5176432956818673
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SLC7A5,344,2000,86,0.9973276831261861,0.9967356950799566,0.6049885771541338,0.6224161517052691,0.52,0.5501060821937853
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SLC7A6OS,36,2000,86,0.9913432649025171,0.987999433935563,0.6797992958044696,0.6946082362375583,0.44,0.5808172510718314
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SLU7,195,2000,86,0.9745288533316253,0.9738855606396528,0.7385525415450669,0.746686164441719,0.6,0.640437638730261
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMARCB1,118,2000,86,0.9958726328096589,0.9943582244445494,0.2462765042509692,0.16428133402518985,0.4,0.45335054701926636
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMC1A,156,2000,86,0.9635040717252189,0.9623567149393839,0.6599346230879904,0.6403037879145242,0.56,0.6027925933504464
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMC2,108,2000,86,0.9863506040118679,0.9839237699891504,0.6466805558086377,0.5949620265106844,0.44,0.5575420534283287
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMC3,42,2000,86,0.9688855256267173,0.9688287183357703,0.618671698834412,0.5844143591678853,0.52,0.49825803793685736
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMC4,169,2000,86,0.9783125866391528,0.9780933062880325,0.5187301595953782,0.5165621019859427,0.28,0.3672291637164473
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMG5,82,2000,86,0.9945129350156736,0.9931128826831455,0.6245445154450213,0.5682437850842021,0.56,0.6120509143051026
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMN2,319,2000,86,0.9737125082578679,0.9707722062361431,0.7993204060705628,0.7796688523043539,0.72,0.7651345970531632
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SMU1,101,2000,86,0.903340390915973,0.8968253219491484,0.6148877288141642,0.5989999528279636,0.56,0.6177088130564358
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNAPC1,96,2000,86,0.9962193114393942,0.9959054672390208,0.8030977525992787,0.7540638709373082,0.52,0.6435076104221067
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNAPC2,68,2000,86,0.9912687035897043,0.9883956790414641,0.41821770918532514,0.34623331289211756,0.36,0.40667232916073787
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNAPC3,201,2000,86,0.9942457120948235,0.9929053257229115,0.4431686571661745,0.441860465116279,0.4,0.4292872129141041
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNAPC5,90,2000,86,0.9950369195463943,0.9902448228690032,0.528339206478524,0.5432992122269918,0.56,0.5214136272822147
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNIP1,43,2000,86,0.9804591881921412,0.9764894570498608,0.5988469721925913,0.5446577668757959,0.56,0.5686149303908901
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP200,92,2000,86,0.9611186545588759,0.9603943582244445,0.72284269752673,0.6497381951978867,0.6,0.6880053794837094
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP25,112,2000,86,0.9937864036631381,0.9918109344780414,0.5067115650549663,0.3988584367187132,0.44,0.5222687575649121
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP27,42,2000,86,0.9798274532789563,0.9791310910892023,-0.19380098998364,-0.11767536204537951,0.52,0.5222642063465017
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP35,159,2000,86,0.9960545225452305,0.9949620265106844,0.5343861931389444,0.491579791499599,0.48,0.5397479923324824
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP48,179,2000,86,0.9960807162538579,0.994094061040615,0.6587255421398707,0.5994905420066984,0.48,0.5727372219669609
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRNP70,85,2000,86,0.9708127670478874,0.9734704467191849,0.7575713393880832,0.7510448606066323,0.64,0.6658387327181295
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPA1,79,2000,86,0.9673909242629047,0.9542997311193924,0.8183260703865812,0.8501061370819377,0.56,0.5896635453519196
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPB,120,2000,86,0.9771893184652143,0.9746403132223217,0.8572221378342773,0.8481437803669982,0.68,0.7729079642815315
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPC,28,2000,86,0.9780181016007187,0.9807726779565074,0.679631275824155,0.6658521628378697,0.48,0.5162592718527695
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPD1,113,2000,86,0.9586755289103599,0.948695693193075,0.8583081520943662,0.8295013915750742,0.72,0.7642108185500986
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPD3,120,2000,86,0.9672543793428681,0.9635454502570875,0.8512623575186717,0.8322185008726827,0.68,0.716147563838017
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPE,128,2000,86,0.9779249782222559,0.9844520967970186,0.8577452943273851,0.8597858389546676,0.68,0.7196288764015902
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPF,92,2000,86,0.9597050871666287,0.9600169819331099,0.8507629445347209,0.8382753903486013,0.68,0.71456640407888
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNRPG,325,2000,86,0.9841886099687156,0.9845841784989858,0.7880420940904784,0.7582338789565545,0.68,0.6872159437775058
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SNW1,115,2000,86,0.991799896189719,0.9895466767300345,0.6563263788934437,0.669456106420114,0.52,0.5507227663453056
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SON,238,2000,86,0.9583442278443258,0.9505637058351808,0.7169744039968282,0.6918911269399499,0.6,0.6329848228966011
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SPC24,95,2000,86,0.9630630505386326,0.963583187886221,0.7430775587808284,0.7494410113684606,0.52,0.6245102177752699
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SPC25,181,2000,86,0.9819774133322559,0.9862635029954242,0.7069760237230542,0.6950233501580262,0.48,0.4719877694800234
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SPCS3,115,2000,86,0.9978121628447596,0.9968111703382235,0.8031607100687146,0.6395490353318553,0.56,0.7050604642714002
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRBD1,143,2000,86,0.9947760950511154,0.9930562762394453,0.74013054948466,0.7062691636397943,0.6,0.6481735084189992
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRFBP1,73,2000,86,0.9945905949275695,0.9932827020142458,0.3600477911855979,0.40214161045332325,0.4,0.42199376695921564
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRP54,75,2000,86,0.9857618697858384,0.9816783810557101,0.6548299833764534,0.6076984763432237,0.64,0.6529504445440226
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRP68,158,2000,86,0.995674695737124,0.9953960092457191,0.7905958909042178,0.7534978065003066,0.64,0.7608932826177299
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRP72,204,2000,86,0.9952694515214987,0.9950941082126514,0.5199848542796611,0.5359215057314024,0.48,0.5564715433300531
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRPRB,153,2000,86,0.9973197593615963,0.9964715316760224,0.7222942832829877,0.6687202226520118,0.56,0.6164161232524081
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRRM1,136,2000,86,0.9961000599984693,0.9955092221331195,0.5428862617898484,0.5039388650408038,0.44,0.5276697752401899
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRRM2,146,2000,86,0.9968746048286838,0.9962639747157884,0.43696398087996424,0.34087456955516765,0.36,0.4025967432862989
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRRT,260,2000,86,0.9853379061982426,0.982225576678145,0.7321970198692304,0.6339638662201046,0.6,0.6529846552328735
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF1,117,2000,86,0.9804410526857861,0.9810745789895751,0.489067668531472,0.36347940940610407,0.36,0.3871461636708891
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF10,120,2000,86,0.9967715586764129,0.9954526156894191,0.28191445418776373,0.332553422331242,0.36,0.4543096895433065
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF11,116,2000,86,0.9974328192855489,0.9964526628614556,-0.11197587124919132,-0.06737110241049106,0.44,0.3766461908246192
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF2,40,2000,86,0.9912211000303819,0.9901693476107363,0.32579859426716584,0.2567196565875749,0.28,0.31326022682584076
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF3,15,2000,86,0.9029002719799083,0.8926175763007689,0.6219114281747368,0.5914335581867068,0.4,0.47147031329259376
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SRSF7,100,2000,86,0.9741518561008456,0.9760177366856927,0.3001605394309577,0.31859049955186564,0.44,0.47379135680505596
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SS18L2,130,2000,86,0.9981685050879561,0.9958677296098871,0.4420721573745145,0.3581395348837209,0.44,0.47182421966478116
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SSBP1,115,2000,86,0.9979938307260646,0.9963583187886221,-0.135155618523426,-0.015330911835463935,0.44,0.4671728055137593
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SSRP1,440,2000,86,0.9936401270828458,0.9930562762394453,0.8313542648717323,0.811066559743384,0.64,0.7066441489921158
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SSU72,55,2000,86,0.988141328413388,0.9898485777631019,0.5417633219185529,0.524430397660267,0.52,0.6069797787388813
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,STARD7,98,2000,86,0.9968850644397155,0.9943393556299825,-0.13536979407102276,-0.13188357941412332,0.48,0.510832893003465
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,STRAP,91,2000,86,0.9954055046384429,0.9930562762394453,0.581522338573259,0.5417897070616539,0.48,0.5807270699805495
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUGP1,146,2000,86,0.9932704219480932,0.992999669795745,0.11767925626380753,0.12773244020944383,0.32,0.3663940652378169
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUGT1,94,2000,86,0.9973861399943875,0.9967356950799566,-0.03787474220559606,0.00642483135996981,0.32,0.4472519117402941
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUPT16H,82,2000,86,0.9831443264768812,0.9818104627576771,0.7734143693486787,0.7694796924383225,0.64,0.5993109855951742
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUPT4H1,55,2000,86,0.9787679379694099,0.9775838482947308,0.16033211664382718,0.13446860700976462,0.32,0.4001878381887686
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUPT5H,367,2000,86,0.9780934942793454,0.9784518137648002,0.8674832537428879,0.8248785320062266,0.72,0.8400506899324078
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUPT6H,256,2000,86,0.952542965124097,0.9654134628991932,0.8840555628840246,0.8010472192084532,0.84,0.8489579437803612
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SUPV3L1,74,2000,86,0.9970159142631573,0.9956790414642198,0.36458033250323924,0.3838577291381669,0.48,0.5404441503936535
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SURF6,113,2000,86,0.9937835575112876,0.9908297561205716,0.782429643476499,0.7489881598188594,0.64,0.7179758738623017
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SYF2,78,2000,86,0.991346165827602,0.98599933959149,0.2530448424786736,0.2722486909759894,0.36,0.33954546698654875
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,SYMPK,80,2000,86,0.9736614848236242,0.9675645077598,0.5630946055186364,0.515580923628473,0.32,0.41084755490146413
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TADA3,139,2000,86,0.9954763982905657,0.9957356479079202,0.03774350125466088,-0.04799282985046464,0.2,0.27348408162746485
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF1,92,2000,86,0.9931368028521357,0.9881503844520968,0.47894799901419294,0.4344072833624228,0.56,0.51837591668773
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF10,38,2000,86,0.9932761007784605,0.988206990895797,0.7840771205499925,0.707118260295297,0.64,0.6802540951537432
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF12,65,2000,86,0.9934554206646723,0.9899051842068022,0.7921817220461176,0.6770225010613707,0.64,0.6696471246083414
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF1C,128,2000,86,0.9978376466891399,0.9964149252323222,0.3241198972192162,0.35410160856644185,0.52,0.42170444016614184
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF1D,99,2000,86,0.9966794532808642,0.9956790414642198,0.24212450269940483,0.23277513090240104,0.4,0.39031933331217905
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF2,137,2000,86,0.9800887065958889,0.9816783810557101,0.2674955990722655,0.3197226284258691,0.28,0.31971268174316314
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF5,34,2000,86,0.9905861228365094,0.9906410679749045,0.6218046491835768,0.48814566724845515,0.48,0.5878664891699453
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF6,111,2000,86,0.9964870529958928,0.9951884522854851,0.5730778490923705,0.4627482428416434,0.52,0.5914734293442815
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF7,84,2000,86,0.9914123552926526,0.9877541393461956,0.8084203475974864,0.7360630218406528,0.64,0.698914850541557
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TAF8,103,2000,86,0.9929866782593406,0.9917920656634747,0.11330723736569008,0.21237794235577145,0.32,0.42580108386117915
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TANGO6,95,2000,86,0.9943365530280245,0.9934336525307796,0.6138772218035671,0.5834331808104155,0.64,0.6091431953986932
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TARS,108,2000,86,0.9838242975697757,0.9797537619699043,0.7015865371980144,0.6280013208170196,0.48,0.6505004591473608
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TBCB,97,2000,86,0.9891178802815901,0.9876975329024954,0.4168560554836955,0.3350441058540497,0.4,0.4410458812019078
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TBL3,70,2000,86,0.9969183958331227,0.9956790414642198,0.4169548828153752,0.4481815179961319,0.4,0.394410850044622
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TBP,143,2000,86,0.9958190098984384,0.9952073211000518,0.35748260473152604,0.33274211047690927,0.44,0.506987528024481
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TCERG1,93,2000,86,0.9977518244845804,0.9970375961130241,0.48494835192697533,0.43923769989150435,0.44,0.42503942576008363
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,TCOF1,86,2000,86,0.9973951243997338,0.9964337940468889,0.4590000194098662,0.35247889051370346,0.36,0.4457900744957412
