model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
Scouter_GenePTv1_official40_fixed2000,MED31,35,2000,0.08921177795779288,0.1980995182991353,0.08955207584600769,0.3954819790381194,0.043491334995594814,0.10997045681239054
Scouter_GenePTv1_official40_fixed2000,CSTF1,129,2000,0.08935113409572391,0.1484068367567182,0.08935113409572391,0.41169059572964906,0.042067824402716954,0.10218310502412156
Scouter_GenePTv1_official40_fixed2000,TSR1,109,2000,0.08467135618271093,0.180845782988086,0.08467135618271093,0.4158055421191454,0.04185504311541095,0.1006601352533594
Scouter_GenePTv1_official40_fixed2000,MRPL4,109,2000,0.0872883384989188,0.1685450862617931,0.0872883384989188,0.3848450504750014,0.03972661906358786,0.1032275664771548
Scouter_GenePTv1_official40_fixed2000,MCM3AP,100,2000,0.0891017353651246,0.17186816837728658,0.08911955927698,0.40281091850727807,0.04168804372604937,0.10349283193615275
Scouter_GenePTv1_official40_fixed2000,TRMT5,93,2000,0.08657866093732877,0.15368715755525927,0.08657866093732877,0.3844783583688735,0.04036360072459095,0.10498276117803744
Scouter_GenePTv1_official40_fixed2000,MRPS27,76,2000,0.08317816733853724,0.16415318505832022,0.08317816733853724,0.39133041698485616,0.03965042889650912,0.10132212105766958
Scouter_GenePTv1_official40_fixed2000,RBM39,49,2000,0.09634705543016109,0.1700045229057431,0.09640489836918259,0.38230898983240136,0.042180507380131176,0.1103309296893939
Scouter_GenePTv1_official40_fixed2000,HSPA8,146,2000,0.08408518994451443,0.1481087837870652,0.08410201034658375,0.4164020697578788,0.04588866624162998,0.11020277869004019
Scouter_GenePTv1_official40_fixed2000,SURF6,113,2000,0.0954362454354306,0.1808133397046108,0.09545533650273115,0.3791976215752959,0.042308971190776944,0.1115749879950814
Scouter_GenePTv1_official40_fixed2000,NUBP1,144,2000,0.09202072975355667,0.185345691891861,0.09202072975355667,0.39336254214435834,0.042143565685343935,0.10713669986022935
Scouter_GenePTv1_official40_fixed2000,HEATR1,216,2000,0.08035581005457335,0.1466894096275507,0.08035581005457335,0.4467696803882718,0.042011548290229406,0.0940340161699838
Scouter_GenePTv1_official40_fixed2000,PRPF4B,160,2000,0.09062795682965129,0.16016472235466017,0.09064608604686065,0.40052535546094176,0.04388927602901357,0.10957926716702177
