method,family,condition_norm,n_test_cells,delta_pcc,topk_de,pra_all,csa_pearson
Scouter,model,HAUS5,153,0.4229386310893872,0.32,0.0920397032492182,0.6113721703944962
Scouter,model,HEATR1,216,0.1726348522984021,0.24,0.0803558100545733,0.7180784970205556
Scouter,model,HGS,96,0.4900269305526594,0.36,0.0867783625095909,0.773237158048352
Scouter,model,HIRA,228,0.2740100114680214,0.3,0.0975495310883795,0.4919687463740201
Scouter,model,HNRNPH1,92,0.3116892496847844,0.21,0.0862933183068039,0.4999527692896821
Scouter,model,HNRNPM,128,0.2969284776908012,0.31,0.1013250352491797,0.6344213114568474
Scouter,model,HNRNPU,73,0.2703333837178748,0.22,0.093001563285012,0.2840299334838332
Scouter,model,HSCB,85,0.4318581109519934,0.29,0.0975627409932505,0.7612307680133431
Scouter,model,HSD17B12,135,0.2555410831570952,0.19,0.0867073469707723,0.8067112012420324
Scouter,model,HSPA8,146,0.4414833902888731,0.32,0.0840851899445144,0.6241449659241547
Scouter,model,HSPE1,25,0.563029897096323,0.35,0.0926448124314218,0.6043407961970555
Scouter,model,IGBP1,245,0.392461046425095,0.33,0.0868963429414588,0.8252095861623001
Scouter,model,ISCU,32,0.4724364485377297,0.38,0.082301760930024,0.7728312798448866
Scouter,model,KRI1,51,-0.0149553682157234,0.17,0.0899014468595534,0.5471152480686169
Scouter,model,LSM4,68,0.8107102508534179,0.56,0.105646212484963,0.8057343206272835
Scouter,model,MAGOH,149,0.3693791953819269,0.32,0.0911545344285258,0.6371396694413092
Scouter,model,MCM10,190,0.4235648956988646,0.26,0.0955041014286487,0.8416301120691505
Scouter,model,MCM3AP,100,0.38461854288399,0.3,0.0891017353651246,0.4972997760755016
Scouter,model,MDN1,68,0.4070638849803573,0.3,0.0966160812386533,0.5321930551194195
Scouter,model,MED20,78,0.8428480941759987,0.66,0.0827071846052194,0.7320726389073033
Scouter,model,MED26,99,0.4425486723919756,0.31,0.0969064831795695,0.5244441172352633
Scouter,model,MED31,35,0.456165020074099,0.42,0.0892117779577928,0.4643838312004898
Scouter,model,MED8,94,0.8159059483387063,0.6,0.0826228613965924,0.7838207451878587
Scouter,model,MFAP1,164,0.3261122814084067,0.3,0.0804106319017917,0.8670489942863433
Scouter,model,MRPL18,128,0.6143396927258192,0.41,0.0889226316168554,0.552079258812529
Scouter,model,MRPL3,146,0.6839735183139252,0.53,0.0856015866480913,0.647373597148622
Scouter,model,MRPL32,62,0.5753784554403342,0.46,0.0893750581603546,0.5271328585294572
Scouter,model,MRPL38,132,0.6032185910177086,0.51,0.0840499093712562,0.5662705886948867
Scouter,model,MRPL4,109,0.5231608472978818,0.38,0.0872883384989188,0.557671710036914
Scouter,model,MRPL49,36,-0.1589020657504544,0.51,0.0812688302195936,0.6335638437799399
Scouter,model,MRPL50,147,0.5747207019382312,0.53,0.0875157464510386,0.6204918183969822
Scouter,model,MRPL54,112,0.4610116706088486,0.2,0.0802526688766541,0.5241016471744832
Scouter,model,MRPS11,90,0.2083054547779628,0.28,0.0868718833473493,0.5799667092839038
Scouter,model,MRPS14,82,0.3501798471625274,0.33,0.0808106432485969,0.5023293906074138
Scouter,model,MRPS18A,108,0.2685687318754619,0.3,0.0947017093936985,0.5910790999069707
Scouter,model,MRPS24,132,0.2521428459385684,0.41,0.0846454357173267,0.6267178940108025
Scouter,model,MRPS26,111,0.364516483252894,0.38,0.0863296339325296,0.5685266273363043
Scouter,model,MRPS27,76,0.5004643589667731,0.38,0.0831781673385372,0.5914250726410509
Scouter,model,MTPAP,86,0.2106107000091664,0.12,0.0866029879982087,0.6865051893921847
Scouter,model,MZT1,381,0.242480249541289,0.3,0.0920439622727453,0.7363328378691119
Scouter,model,NAA15,107,0.3771033832646347,0.41,0.0846836073891847,0.6690423109429758
Scouter,model,NARS,149,0.6834781457100084,0.46,0.0804476254531093,0.8831398597187029
Scouter,model,NBAS,94,0.3246348384571519,0.39,0.0903336067347962,0.5813672132796764
Scouter,model,NCAPH,64,0.4854552444625861,0.27,0.1026715467003199,0.7422769425399169
Scouter,model,NDC80,171,0.5047136014895586,0.51,0.0825542186513923,0.8500217544554457
Scouter,model,NDUFA8,85,0.1111641491465189,0.23,0.0931811409078457,0.3761544256945864
Scouter,model,NEDD1,134,0.3249167781416855,0.32,0.1034319064866745,0.516591425571834
Scouter,model,NELFA,82,0.1862288627944009,0.38,0.0841560353545476,0.5545441877400432
Scouter,model,NFRKB,223,0.280546847936058,0.2,0.0861612397030777,0.5142108317816533
Scouter,model,NOL6,107,0.6906872952781236,0.5,0.0894674270405091,0.589261016659426
Scouter,model,NOP10,124,0.5453861952466925,0.36,0.0826383452509717,0.776904702923623
Scouter,model,NRBP1,62,0.3206925893828064,0.28,0.0799981116176706,0.5916509973231432
Scouter,model,NSA2,71,0.2197971206990783,0.34,0.0926884804216261,0.5384060511924004
Scouter,model,NUBP1,144,0.5910997772981902,0.5,0.0920207297535566,0.7669973519017037
Scouter,model,NUDC,106,0.1984707531735714,0.18,0.0889459565323742,0.4796836199626566
Scouter,model,NUP54,266,0.7614508846411877,0.57,0.0887389044214917,0.758650298650959
Scouter,model,NUTF2,44,0.5105978627415065,0.36,0.0956975230550043,0.6021667854211804
Scouter,model,OGFOD1,101,-0.0381518295657991,0.11,0.0885389278418014,0.4665490479028337
Scouter,model,OPA1,53,0.1754044303588313,0.2,0.0877545495910544,0.5235912695877586
Scouter,model,ORC5,89,0.3591976850277317,0.3,0.0944281754369025,0.4866261742777184
Scouter,model,OXA1L,305,0.732726779147116,0.59,0.085284032149932,0.8723280452055614
Scouter,model,PAM16,43,0.655049911808782,0.49,0.0823144343061826,0.7530192147778376
Scouter,model,PCF11,393,0.3367668054759246,0.35,0.0796062117101514,0.5130860745402427
Scouter,model,PDCD2,59,0.2118615576896195,0.19,0.0898794302243891,0.6169204936329609
Scouter,model,PET117,80,0.0553276495560566,0.26,0.0944746620092925,0.5761508594434355
Scouter,model,PGPEP1,51,-0.0523962513277619,0.12,0.0799845132045969,0.6702943561380831
Scouter,model,PHF5A,197,0.670602391218406,0.38,0.0909652382938909,0.8168498015572644
Scouter,model,PIAS4,173,0.1785437623017984,0.23,0.0871223394643766,0.6697958893873329
Scouter,model,POLA1,195,0.7853782395804235,0.66,0.0985555503238812,0.8805788813467454
Scouter,model,POLD2,63,0.7466578294024518,0.61,0.1019775133695041,0.5433824312860935
Scouter,model,POLE,154,0.5677459061636357,0.45,0.0919056226422715,0.8535754305271758
Scouter,model,POLR1E,202,0.8003273929216312,0.66,0.0930314026817556,0.7536947886738362
Scouter,model,POLR2E,93,0.6848487352466583,0.61,0.0847372576380167,0.7877856290435983
Scouter,model,POLR2F,209,0.8894232984047186,0.68,0.0774267984442372,0.8522986311447769
Scouter,model,POLR3B,109,0.5223862162030063,0.44,0.0888970705877602,0.5499744684611553
Scouter,model,POLR3C,169,0.1273149314911662,0.16,0.0912638563684248,0.3517557485094715
Scouter,model,POLR3D,108,0.2639562950084214,0.34,0.0912661910388731,0.4679779360782301
Scouter,model,POLR3F,156,0.3808593726576012,0.29,0.092147682099868,0.5701077691728195
Scouter,model,POP4,116,0.5808690554459308,0.48,0.088500785903625,0.7878046725529599
Scouter,model,PPP1R11,69,0.0969458750101114,0.19,0.0932149580251604,0.3614576286166298
Scouter,model,PPP4R2,162,0.0749253081175682,0.17,0.0926224133506097,0.586333663366525
Scouter,model,PRELID1,122,0.465840024255403,0.34,0.0894857777767485,0.6376674662685079
Scouter,model,PRPF3,129,0.39982537096454,0.26,0.088659883750441,0.8819892242756171
Scouter,model,PRPF31,23,0.6378312644474049,0.38,0.079414113330945,0.3023025418497703
Scouter,model,PRPF4B,160,0.4364276957678282,0.32,0.0906279568296512,0.4704208125482969
Scouter,model,PRPF8,91,0.6186278469692666,0.4,0.0837543192590317,0.8457013054507073
Scouter,model,PSMA2,38,0.544472847207313,0.41,0.1071838460443506,0.301842595072835
Scouter,model,PSMA3,194,0.894247522545044,0.67,0.0902646240249349,0.8562023342870229
Scouter,model,PSMA6,18,0.6540781941311308,0.54,0.1147602489956355,0.4953710242814357
Scouter,model,PSMB1,106,0.694226979472119,0.49,0.0942063362519573,0.8199799607774846
Scouter,model,PSMD1,87,0.8462962865521426,0.66,0.0991096030381604,0.8767191349826843
Scouter,model,PSMD4,285,0.7298299911750531,0.57,0.0930535531829458,0.6233111731234275
Scouter,model,PSMD7,175,0.8833465678874711,0.7,0.0796995398326285,0.9266245079634384
Scouter,model,PTCD1,246,0.3788786448578384,0.38,0.092726267747451,0.6963450645450299
Scouter,model,PUF60,52,0.2679895031337,0.23,0.0871018917514058,0.354899519473448
Scouter,model,PWP2,51,0.7183221955157167,0.65,0.0848601996410346,0.7576407541075645
Scouter,model,QARS,376,0.8308802331795786,0.68,0.0764433184955224,0.8665846397612471
Scouter,model,RARS2,139,0.3319238016706404,0.31,0.0895878027700892,0.7333903487343529
Scouter,model,RBM19,37,0.0493075897627051,0.23,0.0912804314291793,0.67606494862063
Scouter,model,RBM28,55,0.2496332199432763,0.26,0.0958440968017183,0.4252218513052622
Scouter,model,RBM39,49,0.1976794868978099,0.17,0.096347055430161,0.5995356414489916
Scouter,model,RBM42,68,0.1745619303079847,0.28,0.0933858988449128,0.3429203198961793
Scouter,model,RBX1,41,0.0543985094645019,0.27,0.0841598528903143,0.5319886005418553
Scouter,model,RCC1,162,0.0594688866266101,0.28,0.0902763095512525,0.6178390985446096
Scouter,model,RFC3,211,0.7895860694453091,0.66,0.1005981651852876,0.792514853527829
Scouter,model,RFC4,58,0.7152825717464144,0.6,0.1066724363281571,0.5775744262095035
Scouter,model,RIOK1,290,0.8048250827359521,0.75,0.0865336442812905,0.82802320338622
Scouter,model,RNF40,185,0.5192644688228515,0.39,0.0985223237127573,0.5777473657921889
Scouter,model,RNGTT,110,0.3200030142977671,0.3,0.0880527164073121,0.6171137023576317
Scouter,model,RNMT,106,0.2587995717786717,0.33,0.085702233607377,0.8303370863390869
Scouter,model,RPF1,108,0.6660803551103893,0.49,0.0942425432471288,0.6527753227320221
Scouter,model,RPL10,215,0.69164953600645,0.52,0.0884745646379674,0.7721402693690358
Scouter,model,RPL10A,195,0.722782397279175,0.63,0.0893910966360827,0.8195184348293679
Scouter,model,RPL11,315,0.934973811272124,0.79,0.0942113938394456,0.8838542489793412
Scouter,model,RPL13,243,0.7935915355263713,0.67,0.0884015530027513,0.8472506036745175
Scouter,model,RPL18,229,0.9312744235449988,0.78,0.0902956939411417,0.8780073650605914
Scouter,model,RPL35A,97,0.8639678792703183,0.73,0.0954061444395346,0.8221908559263621
Scouter,model,RPL8,290,0.9219574063708996,0.79,0.0899304988557941,0.8473162579517189
Scouter,model,RPL9,180,0.903261120537283,0.72,0.0898292844480448,0.8854244985405713
Scouter,model,RPP14,53,0.6278449516953306,0.67,0.0836108745402675,0.5637649319211598
Scouter,model,RPS14,156,0.8290720862161682,0.79,0.0901538740338976,0.8388744831361968
Scouter,model,RPS19,410,0.8938199860009195,0.87,0.086163541415835,0.8529507107916157
Scouter,model,RPS21,63,0.7054845999942294,0.59,0.0876192916182243,0.6711832624265038
Scouter,model,RPS23,98,0.8238010496957241,0.66,0.0907680391200188,0.7186435387011423
Scouter,model,RPS26,73,0.753408804303663,0.69,0.0851976541163958,0.5593580535831826
Scouter,model,RPS5,127,0.8790913936539364,0.85,0.0904953429466817,0.7549982705301208
Scouter,model,RPS6,165,0.8669441462099814,0.76,0.0837128336752475,0.5567897108074529
Scouter,model,RRN3,38,0.5875465380605664,0.41,0.0914504140433314,0.662203523994342
Scouter,model,RRP7A,40,0.6129095591319933,0.54,0.0815612681458397,0.583745739732697
Scouter,model,SAP18,40,0.1351269290703956,0.2,0.0811784160442921,0.6607526864110864
Scouter,model,SART3,142,0.2106277438974099,0.23,0.0904886826469857,0.6774668229332931
Scouter,model,SCAF1,158,0.2184376088212545,0.28,0.0894261519611399,0.8618794623196266
Scouter,model,SCFD1,103,0.5552454318707121,0.43,0.0892525848690871,0.8230232950717653
Scouter,model,SDC1,170,0.0328022748397776,0.17,0.0939684888700718,0.5906669478848555
Scouter,model,SEC13,43,0.1273288023392257,0.26,0.0828824675538172,0.5571133030009459
Scouter,model,SF3A2,236,0.7217536902649573,0.5,0.0928178545211957,0.8788154123873582
Scouter,model,SF3B2,197,0.793411615736806,0.57,0.0808002369862103,0.8882875372304083
Scouter,model,SF3B3,215,0.6769712210576674,0.42,0.0795253055486358,0.8845613505373484
Scouter,model,SFPQ,185,0.2847868516292165,0.24,0.0737361690821999,0.6428005345920111
Scouter,model,SFSWAP,145,0.2162490979232448,0.31,0.0915607457640681,0.5735334896923894
Scouter,model,SIN3A,217,0.1141321385751131,0.21,0.0899283511795325,0.4956351342562251
Scouter,model,SLU7,195,0.4811628690964482,0.32,0.078679537267861,0.7768688849074421
Scouter,model,SMC4,169,0.2015494807077282,0.26,0.1010889730891626,0.810121499996817
Scouter,model,SMG5,82,0.1944924459215663,0.26,0.0958230212312758,0.4382769418438245
Scouter,model,SNAPC3,201,0.4770907373180353,0.36,0.0895866720381685,0.722139813116744
Scouter,model,SNRNP200,92,0.6886192805170558,0.5,0.0808094396595606,0.8617681640926488
Scouter,model,SNRNP27,42,0.1941342933580502,0.17,0.0858021894278091,0.3170239702097303
Scouter,model,SNRNP48,179,0.3968124311527566,0.31,0.0882599663204804,0.721852607178913
Scouter,model,SNRPD1,113,0.8579361837880879,0.69,0.083040955210536,0.8219952163088258
Scouter,model,SNRPE,128,0.8670468260942052,0.58,0.0871829528761615,0.9068016480621248
Scouter,model,SNRPG,325,0.6944347408409013,0.41,0.0891594617588101,0.9042024272265536
Scouter,model,SON,238,-0.2233931605044523,0.22,0.079165823437,0.8291144266952152
Scouter,model,SPC25,181,0.625347489966939,0.53,0.0862929468520893,0.823736175672677
Scouter,model,SPCS3,115,0.1598124329064235,0.1,0.0959493987498438,0.4554235970764697
Scouter,model,SRBD1,143,0.4667088818068771,0.38,0.0970794356758413,0.8472230077416042
Scouter,model,SRFBP1,73,0.4601736350199606,0.37,0.0862677868202279,0.6884769456527932
Scouter,model,SRP68,158,0.5336046004420588,0.28,0.0887764349673339,0.7542233687072174
Scouter,model,SRRM1,136,0.1675632449782658,0.28,0.0941197892071648,0.4949652535206778
Scouter,model,SSRP1,440,0.208215621695102,0.2,0.0791479556858724,0.7171942060310824
Scouter,model,SUGT1,94,0.0120456754813793,0.16,0.1010866505084377,0.3846948968342419
Scouter,model,SURF6,113,0.2556863219541522,0.26,0.0954362454354306,0.663447636390773
Scouter,model,TAF10,38,0.8033146804411968,0.68,0.0827798179483812,0.5477682003200616
Scouter,model,TAF6,111,0.7863709640101314,0.67,0.0833192248740157,0.7717941020005952
Scouter,model,TBL3,70,0.6708997405557042,0.62,0.0836326401600937,0.5488008502095205
Scouter,model,TCP1,63,0.6952184118655873,0.51,0.0904801421988174,0.4812616371844398
Scouter,model,TEX10,153,0.2708554478961056,0.23,0.0935530250177099,0.6682280221959115
Scouter,model,THOC7,104,0.6016971991598556,0.43,0.0966423334646165,0.5960956043482971
Scouter,model,TRMT10C,67,0.1419330555688563,0.41,0.0926972626599881,0.602848526406439
Scouter,model,TRMT5,93,0.0206758428226977,0.22,0.0865786609373287,0.6849785079391663
Scouter,model,TSEN2,168,-0.1862234169915549,0.34,0.0952853835617782,0.7238783082261365
Scouter,model,TSR1,109,0.6532054139388663,0.51,0.0846713561827109,0.7901140703277802
Scouter,model,TSR2,486,-0.0431901818984028,0.29,0.0794636187477954,0.8161280127309958
Scouter,model,TTC27,87,0.3771949005130246,0.21,0.0955929815004261,0.5375851429506612
Scouter,model,TXN,81,0.495896259794727,0.34,0.0952059287116857,0.7660634687248007
Scouter,model,U2AF1,141,0.5838767657944682,0.42,0.0892874008231621,0.8011967720002662
Scouter,model,UQCRB,93,0.4665628452914956,0.43,0.0881936699766753,0.4895164988896102
Scouter,model,USP36,151,0.0167482721400001,0.15,0.0876261173271879,0.7413748874335243
Scouter,model,UTP3,27,0.6242464870906766,0.58,0.089981255742788,0.4278619738245101
Scouter,model,VPS29,146,0.3233942166751877,0.27,0.0881052854231781,0.4347461883524165
Scouter,model,VPS54,306,0.4240707297361689,0.29,0.0960352561249108,0.8637153772858633
Scouter,model,VPS72,95,0.0517834137539599,0.17,0.101714465697849,0.5654115093684416
Scouter,model,WBP11,205,-0.19916385923503,0.19,0.0861181182557964,0.8283441338793561
Scouter,model,WDHD1,175,0.2839605063193459,0.21,0.0987679927043677,0.4923395779219745
Scouter,model,WDR12,174,0.2064890952936893,0.35,0.0932019030788815,0.5824185261791524
Scouter,model,WDR3,329,0.454523329548851,0.4,0.0842976922837904,0.7866921104219661
Scouter,model,WDR43,47,0.7981655696798299,0.72,0.084827095899082,0.6702469157638465
Scouter,model,WDR5,75,-0.0926661756166741,0.14,0.0850082506170944,0.6116323115102945
Scouter,model,WDR70,29,0.3176576108284583,0.18,0.0976717400442922,0.5607087517102555
Scouter,model,WDR82,86,0.2954345508938431,0.35,0.0739724134709474,0.5899490005100334
Scouter,model,WDTC1,107,0.314978893594698,0.21,0.083771650527211,0.5969219517054094
Scouter,model,XPO1,139,0.3737365573532175,0.27,0.0792307729526747,0.6947220174694207
Scouter,model,XRCC6,26,0.2810257471943176,0.32,0.1070979696566767,0.4239489210148896
Scouter,model,YEATS2,233,0.2050201088943246,0.25,0.0912392796232589,0.8651018161036236
Scouter,model,ZBTB17,158,0.1332351195778442,0.24,0.0879765466509973,0.5473338342508838
Scouter,model,ZCRB1,141,0.2865937456434522,0.21,0.0914261515989313,0.4139137122029319
Scouter,model,ZNF335,140,-0.0030588461078181,0.14,0.0933532484932003,0.4768089807539559
Scouter,model,ZNHIT6,116,0.1752800867399926,0.27,0.0937333196248233,0.8077753567837888
GEARS,model,ACTR8,242,0.1864063739776611,0.17,0.0,
GEARS,model,ALG13,167,0.1045851856470108,0.16,0.0,
GEARS,model,ANKRD11,184,-0.0609831288456916,0.2,0.0,
GEARS,model,AP2S1,96,0.2667578756809234,0.23,0.0,
GEARS,model,ARGLU1,367,-0.0128329247236251,0.19,0.0,
GEARS,model,ARIH1,57,0.337496280670166,0.35,0.0,
GEARS,model,ARPC4,188,0.0866927802562713,0.22,0.0,
GEARS,model,ATP6AP1,114,0.2522337436676025,0.22,0.0,
GEARS,model,BGLAP,236,0.4176032543182373,0.44,0.0,
GEARS,model,BMS1,18,0.2206290960311889,0.25,0.0,
GEARS,model,BRIX1,95,0.5511219501495361,0.44,0.0,
GEARS,model,BYSL,87,0.3251667618751526,0.26,0.0,
GEARS,model,C1QBP,189,0.2857372164726257,0.39,0.0,
GEARS,model,CCDC86,235,0.2979058027267456,0.32,0.0,
GEARS,model,CDC123,96,0.3085359930992126,0.26,0.0,
GEARS,model,CDC23,158,0.3463200330734253,0.33,0.0,
GEARS,model,CDC40,84,0.2758319079875946,0.21,0.0,
GEARS,model,CENPC,116,0.4504333734512329,0.42,0.0,
GEARS,model,CENPE,171,0.3527288436889648,0.3,0.0,
GEARS,model,CHERP,54,0.2809906601905823,0.24,0.0,
GEARS,model,CHMP6,620,0.60089510679245,0.43,0.0,
GEARS,model,CNIH4,65,0.259607583284378,0.28,0.0,
GEARS,model,COG2,332,0.1052542403340339,0.21,0.0,
GEARS,model,CPSF3,575,0.2778639793395996,0.27,0.0,
GEARS,model,CPSF4,57,0.1853554248809814,0.16,0.0,
GEARS,model,CSTF1,129,0.359845757484436,0.32,0.0,
GEARS,model,CSTF3,59,0.237385019659996,0.21,0.0,
GEARS,model,CTR9,197,0.363406091928482,0.25,0.0,
GEARS,model,CUL1,181,0.0767144411802291,0.19,0.0,
GEARS,model,CWC15,144,0.2262493371963501,0.27,0.0,
GEARS,model,CWC22,28,0.2431781589984893,0.28,0.0,
GEARS,model,DAD1,71,0.0855285599827766,0.16,0.0,
GEARS,model,DBR1,96,0.1262564957141876,0.23,0.0,
GEARS,model,DDOST,74,0.1268715560436248,0.11,0.0,
GEARS,model,DDX41,259,0.2213485836982727,0.24,0.0,
GEARS,model,DDX49,41,0.0659337043762207,0.19,0.0,
GEARS,model,DDX5,130,-0.1389092057943344,0.19,0.0,
GEARS,model,DDX52,106,0.3942779898643493,0.4,0.0,
GEARS,model,DDX54,68,0.4243704676628113,0.44,0.0,
GEARS,model,DERL2,122,0.3869667649269104,0.32,0.0,
GEARS,model,DHX37,202,0.1949506253004074,0.19,0.0,
GEARS,model,DLD,283,0.3786465525627136,0.31,0.0,
GEARS,model,DNAJC8,260,0.1723244935274124,0.18,0.0,
GEARS,model,DNTTIP2,235,0.4732071459293365,0.41,0.0,
GEARS,model,DONSON,688,0.375647485256195,0.4,0.0,
GEARS,model,DPH2,161,-0.03748320043087,0.16,0.0,
GEARS,model,DYNC1H1,217,0.511000394821167,0.44,0.0,
GEARS,model,DYNLRB1,192,0.4757275581359863,0.38,0.0,
GEARS,model,E4F1,130,0.1797220110893249,0.23,0.0,
GEARS,model,EBNA1BP2,68,0.414595365524292,0.37,0.0,
GEARS,model,ECD,69,0.229845255613327,0.3,0.0,
GEARS,model,EIF2B3,96,0.5087412595748901,0.44,0.0,
GEARS,model,EIF2S1,208,0.6107321381568909,0.48,0.0,
GEARS,model,EIF3E,171,0.2509349584579468,0.26,0.0,
GEARS,model,EIF3F,36,0.2258121967315673,0.25,0.0,
GEARS,model,EIF3G,52,0.4262282252311706,0.45,0.0,
GEARS,model,EIF3J,72,0.1905423104763031,0.22,0.0,
GEARS,model,EIF3M,209,0.2624695301055908,0.27,0.0,
GEARS,model,EIF5A,100,0.2127357423305511,0.21,0.0,
GEARS,model,ELP5,167,0.0896443948149681,0.26,0.0,
GEARS,model,EXOC7,32,0.2959936261177063,0.37,0.0,
GEARS,model,EXOSC10,77,0.293488085269928,0.38,0.0,
GEARS,model,EXOSC2,209,0.3937809765338897,0.3,0.0,
GEARS,model,FAM50A,38,0.3739174008369446,0.26,0.0,
GEARS,model,FASTKD5,182,0.0695975720882415,0.22,0.0,
GEARS,model,FCF1,225,0.3958843946456909,0.34,0.0,
GEARS,model,FTSJ3,153,0.4529106020927429,0.36,0.0,
GEARS,model,GFER,198,0.278426319360733,0.26,0.0,
GEARS,model,GFM1,230,0.236573576927185,0.34,0.0,
GEARS,model,GNL3,29,0.4057969450950622,0.36,0.0,
GEARS,model,GNL3L,66,0.3228734135627746,0.32,0.0,
GEARS,model,GPKOW,105,0.2083999514579773,0.18,0.0,
GEARS,model,GRPEL1,96,0.5391318798065186,0.4,0.0,
GEARS,model,GTF2E1,176,0.4077812135219574,0.34,0.0,
GEARS,model,GTF2E2,69,0.2596287727355957,0.28,0.0,
GEARS,model,HAUS5,153,0.3459162712097168,0.36,0.0,
GEARS,model,HEATR1,216,0.7311826944351196,0.6,0.0,
GEARS,model,HGS,96,0.5450425148010254,0.44,0.0,
GEARS,model,HIRA,228,0.0721198320388794,0.19,0.0,
GEARS,model,HNRNPH1,92,0.3065721988677978,0.23,0.0,
GEARS,model,HNRNPM,128,0.2504549622535705,0.3,0.0,
GEARS,model,HNRNPU,73,0.0453096181154251,0.3,0.0,
GEARS,model,HSCB,85,0.198206752538681,0.24,0.0,
GEARS,model,HSD17B12,135,0.4834194779396057,0.39,0.0,
GEARS,model,HSPA8,146,0.3358349800109863,0.41,0.0,
GEARS,model,HSPE1,25,0.351325511932373,0.31,0.0,
GEARS,model,IGBP1,245,0.4754701852798462,0.35,0.0,
GEARS,model,ISCU,32,0.423376977443695,0.31,0.0,
GEARS,model,KRI1,51,0.2242416441440582,0.28,0.0,
GEARS,model,LSM4,68,0.3709810972213745,0.31,0.0,
GEARS,model,MAGOH,149,0.3188404440879822,0.29,0.0,
GEARS,model,MCM10,190,0.3885361552238464,0.36,0.0,
GEARS,model,MCM3AP,100,0.2964525818824768,0.28,0.0,
GEARS,model,MDN1,68,0.2211147546768188,0.25,0.0,
GEARS,model,MED20,78,0.5813320875167847,0.47,0.0,
GEARS,model,MED26,99,0.2927802801132202,0.29,0.0,
GEARS,model,MED31,35,0.2452681064605713,0.29,0.0,
GEARS,model,MED8,94,0.5166621208190918,0.42,0.0,
GEARS,model,MFAP1,164,0.547408938407898,0.44,0.0,
GEARS,model,MRPL18,128,0.1734596639871597,0.24,0.0,
GEARS,model,MRPL3,146,0.2297553122043609,0.27,0.0,
GEARS,model,MRPL32,62,0.0689986497163772,0.16,0.0,
GEARS,model,MRPL38,132,0.213175818324089,0.31,0.0,
GEARS,model,MRPL4,109,0.2211518138647079,0.3,0.0,
GEARS,model,MRPL49,36,0.1535781025886535,0.17,0.0,
GEARS,model,MRPL50,147,0.1645945310592651,0.21,0.0,
GEARS,model,MRPL54,112,0.1916262507438659,0.21,0.0,
GEARS,model,MRPS11,90,0.1845347285270691,0.2,0.0,
GEARS,model,MRPS14,82,0.1160009503364563,0.24,0.0,
GEARS,model,MRPS18A,108,0.1670566201210022,0.29,0.0,
GEARS,model,MRPS24,132,0.1725473403930664,0.18,0.0,
GEARS,model,MRPS26,111,0.1977589726448059,0.2,0.0,
GEARS,model,MRPS27,76,0.2389612048864364,0.31,0.0,
GEARS,model,MTPAP,86,0.0135508198291063,0.09,0.0,
GEARS,model,MZT1,381,0.1846916675567627,0.21,0.0,
GEARS,model,NAA15,107,0.311032772064209,0.28,0.0,
GEARS,model,NARS,149,0.5631253123283386,0.48,0.0,
GEARS,model,NBAS,94,0.2616840004920959,0.27,0.0,
GEARS,model,NCAPH,64,0.3844908773899078,0.3,0.0,
GEARS,model,NDC80,171,0.5967453718185425,0.45,0.0,
GEARS,model,NDUFA8,85,0.1542739868164062,0.22,0.0,
GEARS,model,NEDD1,134,0.2435852438211441,0.25,0.0,
GEARS,model,NELFA,82,0.1945594847202301,0.25,0.0,
GEARS,model,NFRKB,223,0.0620850026607513,0.17,0.0,
GEARS,model,NOL6,107,0.4999355971813202,0.48,0.0,
GEARS,model,NOP10,124,0.1566676795482635,0.21,0.0,
GEARS,model,NRBP1,62,0.4034340381622314,0.29,0.0,
GEARS,model,NSA2,71,0.287418395280838,0.35,0.0,
GEARS,model,NUBP1,144,0.3019768297672272,0.26,0.0,
GEARS,model,NUDC,106,0.2086807042360305,0.19,0.0,
GEARS,model,NUP54,266,0.4186389446258545,0.34,0.0,
GEARS,model,NUTF2,44,0.3556299209594726,0.35,0.0,
GEARS,model,OGFOD1,101,0.2401123046875,0.19,0.0,
GEARS,model,OPA1,53,0.2474483549594879,0.18,0.0,
GEARS,model,ORC5,89,0.2768675088882446,0.2,0.0,
GEARS,model,OXA1L,305,0.2764047384262085,0.25,0.0,
GEARS,model,PAM16,43,0.5277008414268494,0.38,0.0,
GEARS,model,PCF11,393,0.2196931838989257,0.23,0.0,
GEARS,model,PDCD2,59,0.1832556873559951,0.21,0.0,
GEARS,model,PET117,80,0.0574470795691013,0.19,0.0,
GEARS,model,PGPEP1,51,0.3430007696151733,0.27,0.0,
GEARS,model,PHF5A,197,0.5496821403503418,0.45,0.0,
GEARS,model,PIAS4,173,0.4251942038536072,0.44,0.0,
GEARS,model,POLA1,195,0.3937247693538666,0.36,0.0,
GEARS,model,POLD2,63,0.4560799300670624,0.42,0.0,
GEARS,model,POLE,154,0.5465255975723267,0.48,0.0,
GEARS,model,POLR1E,202,0.4889968633651733,0.47,0.0,
GEARS,model,POLR2E,93,0.4113044142723083,0.4,0.0,
GEARS,model,POLR2F,209,0.6038304567337036,0.47,0.0,
GEARS,model,POLR3B,109,0.3511466979980469,0.3,0.0,
GEARS,model,POLR3C,169,0.1046274006366729,0.18,0.0,
GEARS,model,POLR3D,108,0.2996048331260681,0.26,0.0,
GEARS,model,POLR3F,156,0.2579440772533417,0.26,0.0,
GEARS,model,POP4,116,0.0652154758572578,0.18,0.0,
