condition,n_true_cells,n_pred_cells,mean_pcc,mean_spearman,delta_pcc,delta_spearman,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
NUP133,70,2000,0.9953063906146189,0.9618737386975469,0.3426353783011351,0.25291535448595426,0.888239669978303,0.8920399034097619,0.888239669978303,0.4345205610689123,0.45321912331182107,1.0430326053307688,0.3688787839309073,0.3293844085293528,4950
NUP160,234,2000,0.984577306212243,0.9124196966139627,0.5244640792460227,0.37932197315884486,0.8967552552755412,0.8796562176005809,0.8967552552755412,0.4613518604768668,0.5003588939538902,1.084549399218225,0.6206269745027199,0.6239929063908332,4950
NUP54,266,2000,0.991889564716179,0.9569538614323951,0.471217244134844,0.3386884297306071,0.8913933069837664,0.8608052124615064,0.8913933069837664,0.45362729281142605,0.4621987703240995,1.0188953959771612,0.5722246326023538,0.5245269135918574,4950
NUP85,107,2000,0.9949757253847644,0.9656933669511638,0.48843049972741714,0.3596447498582311,0.8991147428783131,0.9057553468535602,0.8991147428783131,0.4494994673717919,0.45536173962221693,1.0130417554314,0.5616619370732903,0.5365578212073697,4950
NUTF2,44,2000,0.987047989160033,0.9275487608577693,0.45673625733698603,0.3222062773699885,0.9028661361487964,0.8030512680353445,0.9028661361487964,0.42849200104267693,0.47686354537500886,1.1128878324116858,0.5538486281308771,0.5453462544594107,4950
OGFOD1,101,2000,0.9841912631326976,0.9277013782767624,0.16191367937385442,0.06698603629857347,0.8933387906148043,0.8155916652444456,0.8933387906148043,0.44516426088346217,0.4888990135574471,1.0982440540144653,0.23278014109265285,0.1610546575949933,4950
OPA1,53,2000,0.9938039559953603,0.9569431957206898,0.4168099172816277,0.2060817374175009,0.8991098944690724,0.9019000573290736,0.8993782053895345,0.43898612877936394,0.4747804191597054,1.081538520737512,0.3806490471781217,0.30379557694645715,4851
ORC1,477,2000,0.9956619554913438,0.9711524850761937,0.4034593229052618,0.22584718168650827,0.9269892006142662,0.8702734421327043,0.9272658312321757,0.44842557651401993,0.46013425699231536,1.0261106208709376,0.5649339334248834,0.5892015530482458,4851
OXA1L,305,2000,0.9957275034945033,0.9727114135373727,0.5914432777003233,0.407784964243873,0.9037218605943707,0.9152385439884958,0.9037218605943707,0.45561254804238227,0.46698697336353734,1.0249651049348314,0.6391864987555188,0.5895257025403692,4950
PABPN1,93,2000,0.9852224185988142,0.9244404061424255,0.3443741611390795,0.22188972121316908,0.8708899030336914,0.9032835577575924,0.8708899030336914,0.4571556894006407,0.5025311452094612,1.099255999363697,0.419331915491451,0.3796165404115792,4950
PAF1,229,2000,0.9805943884989946,0.9202171287323059,0.4862055941050046,0.4840262046127377,0.7864086033219935,0.794499173086177,0.7864086033219935,0.5062681734953123,0.5100098068252578,1.0073905954431364,0.43315218649278303,0.43080425492332614,4950
PAM16,43,2000,0.9873815506705967,0.9109891267246183,0.6457396971349615,0.4221348039426708,0.8437433223796266,0.8755877393276404,0.8444991390315044,0.46113873273934436,0.4896849805447647,1.061903794150638,0.5525383564513299,0.5231711446398921,4851
PAXBP1,114,2000,0.9930062983299794,0.9589925484217847,0.45668545461763715,0.36123047243519407,0.9007707052254442,0.9057727391157329,0.9007707052254442,0.45697813795074865,0.47368090906041393,1.036550459107435,0.4056665434256699,0.37653803012772963,4950
PCID2,208,2000,0.9984084016660223,0.9861009670377612,0.03371330845163297,0.005092472536146024,0.9040332949378187,0.894926969296732,0.9040332949378187,0.440971209014586,0.43649908548961724,0.9898584457848238,0.14434753537868497,0.11953226005332118,4950
PDAP1,38,2000,0.9935904607861006,0.9487429503831304,0.3327316303304892,0.19444168881254476,0.8558194565910326,0.815499777707559,0.8570979439776341,0.4457461632521456,0.4379410052348415,0.982489657823963,0.3559583529380084,0.3253987483258154,4950
PDCD2,59,2000,0.9939150055919648,0.9669427798041327,0.38209405390269774,0.02492910449654113,0.8730200583152881,0.8564679255112858,0.8732805835490438,0.44987211770206914,0.45223023137956375,1.0052417198850254,0.4835228287098799,0.4408781178778638,4950
PDCD7,80,2000,0.9936947297586743,0.9540116648787641,0.30549685856662495,0.20755780150312253,0.9052537844286596,0.8976562505365239,0.9052537844286596,0.4435539665282983,0.4647993693662796,1.047898100258889,0.4394496650002379,0.38290891256735593,4950
PDRG1,111,2000,0.9955681317910711,0.967507326518723,0.3725380506855353,0.23614790811741104,0.8757766567292394,0.8918139555677045,0.8760380045826351,0.46096755161454683,0.46367071242097263,1.0058640803204415,0.45010243244267273,0.41492095234952137,4851
PELP1,60,2000,0.9910668929011903,0.9501106509521446,0.2364287562847995,0.08905310642433084,0.8731973114939996,0.8068507055902506,0.8731973114939996,0.4588216560886093,0.46278446528983586,1.008636905129195,0.26229373361655317,0.20475863575706246,4950
PET117,80,2000,0.9965234756095398,0.9767957075637256,0.21756467062057933,0.05609220230476755,0.8908159423551331,0.8308275087047378,0.8908159423551331,0.43424225959833507,0.43158385514110553,0.9938780384975223,0.41302195149546383,0.30527759662639325,4950
PFDN2,77,2000,0.9854859066192547,0.9182054289407403,0.5024490720929772,0.31453936425013473,0.889187830999413,0.9459538913980947,0.889187830999413,0.477087759317248,0.5143828303201836,1.078172326773977,0.4497890061528813,0.43055407121510086,4950
PGAM1,145,2000,0.9977870399169294,0.9798018165029615,0.19640155819824343,0.14048685626223992,0.8755954930700696,0.8691354266186803,0.8755954930700696,0.44907807932459787,0.4346311779007615,0.9678298457055339,0.3051692200382967,0.24479787267017247,4950
PGD,98,2000,0.9936300997271126,0.9643335235973103,0.14022482550187562,0.123024046273509,0.8645169907436484,0.8356461488445152,0.8647749785057324,0.45708177750596773,0.4477115551120356,0.9794998780304502,0.25946509956092056,0.21408036652913282,4851
PHAX,304,2000,0.9940476608451438,0.9634585197606013,0.6022469491678802,0.5021548487769705,0.89678508100476,0.8952256901807435,0.8970526981581485,0.46358072192303673,0.4682130919292216,1.0099925637266434,0.7204064367153374,0.7044819094626836,4851
PHB2,292,2000,0.9769803309348312,0.9084477387381349,0.6909975658449073,0.49235335157307786,0.7686764158278558,0.7443219688660905,0.7686764158278558,0.5394554354739434,0.47614337352968866,0.8826370695199279,0.6489645031142476,0.6301704142689504,4950
PMPCB,471,2000,0.9939302543285489,0.961914770861396,0.6924958646811188,0.5164308619964987,0.9029310000525628,0.915354468420536,0.9029310000525628,0.47315681094041445,0.48842628977027003,1.0322714756589728,0.6648797802977968,0.6542617549484905,4950
PNN,64,2000,0.9859338437660227,0.9282817118377629,0.13946890438202034,0.026979153376279166,0.8702191839489286,0.8217818282635103,0.8704788733502862,0.46192103748949953,0.4735248994780636,1.0251208557211886,0.17982034938505181,0.1551355593764068,4950
PNO1,114,2000,0.9907249091507068,0.9623166577460109,0.6470961699511624,0.3034990628724948,0.856870462591332,0.8496493614007905,0.856870462591332,0.4945179444095365,0.4703851475760865,0.9511993313523571,0.5381357099130286,0.4896232946391601,4950
POLA1,195,2000,0.9909921440216911,0.9456355174563214,0.37320504225807527,0.20787227129060998,0.9201780170830969,0.8626146375225148,0.9204526151186336,0.4465755482855517,0.4774371034850263,1.0691071076929406,0.4754020162960629,0.47641483242797045,4950
POLA2,212,2000,0.9876793002908081,0.9257860735785735,0.38339601319442734,0.20909869368026215,0.9289365936029333,0.912417870244642,0.9289365936029333,0.4268192986188665,0.4961992830560136,1.16255116166523,0.516148027843616,0.5146782417680099,4950
POLD2,63,2000,0.9906108509692141,0.9452394287680205,0.2552318596507675,0.05794856918813155,0.9291358667214669,0.8890436567842618,0.9291358667214669,0.41272836706083194,0.46532591172972726,1.1274386196642423,0.2839374257561461,0.25019024663071254,4950
POLD3,65,2000,0.9911584109012477,0.9477543118263949,0.17155521639758875,0.041980776230826494,0.9309779652002607,0.8544361385466652,0.9312557861388461,0.40749435407734147,0.45792260275041496,1.1237519905023823,0.336234637753745,0.2996052777384795,4950
POLR1B,174,2000,0.9865573083872365,0.9584815810174799,0.5212682290924714,0.2590345694460624,0.866021354286116,0.7948325759494608,0.866021354286116,0.4892909198021407,0.471849718806473,0.9643541093174963,0.47749783213862423,0.4003694826096198,4950
POLR1C,161,2000,0.9945261189937249,0.9775063549337204,-0.023635314544350736,-0.041311137128388534,0.8571147485842884,0.7716365830221686,0.8571147485842884,0.46222369357063336,0.43802987102220914,0.9476577415620852,0.47416753837055076,0.43023088547874727,4950
POLR2A,264,2000,0.985207626041046,0.9187620841438289,0.6120760383043857,0.4721986762143667,0.8809148572412,0.91184746146611,0.8811777384280819,0.5041812778688382,0.5334383028205975,1.0580287600030298,0.6128198842793028,0.6132128121481798,4851
POLR2D,182,2000,0.9904504040036249,0.9452448688385704,0.588656834152985,0.41553448525241576,0.8482389534185117,0.8378015947242164,0.8482389534185117,0.5259797866049453,0.5024619306108432,0.955287510763905,0.5522108652250266,0.5646179589001649,4950
POLR2F,209,2000,0.9912569856864494,0.9516659576912937,0.6731050239586936,0.48351431226262015,0.8519432722380565,0.8947776069689543,0.8519432722380565,0.5250835963322612,0.504199866693669,0.9602277820393854,0.6525920204952048,0.6590624349513627,4950
POLR2G,131,2000,0.9737289518908705,0.891428246069403,0.5555838668899886,0.41758945007736376,0.7803460519465527,0.8074840834875131,0.7803460519465527,0.5555540211765465,0.5256715470213148,0.9462113809309476,0.4127388894886943,0.3986417688673429,4950
POLR2H,80,2000,0.9666421023741794,0.8703611988082551,0.5559152350957552,0.4052344397065291,0.7796490644031696,0.809774112607498,0.779881726015943,0.5742593440500608,0.5320444233559944,0.9264880399486076,0.4536075939502377,0.4346018783016723,4950
POLR2I,179,2000,0.9798519317443524,0.9129884599089476,0.6042796694025098,0.5202601730276728,0.7963504496844527,0.8275907245327438,0.7963504496844527,0.5438041844958695,0.5060420770735036,0.9305593487424768,0.5791008861786944,0.5825545100769541,4950
POLR2L,43,2000,0.9914754564084703,0.9476646785033155,0.3251901818503862,0.13850832006346211,0.8382216248936375,0.8100445394111567,0.8387220557144694,0.46514419746765245,0.45810669182833397,0.9848702498572813,0.38986817026440257,0.3517960193145684,4851
