model,context,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR74,top_true_de,100,96,2000,4950,0.14339138090785114,0.12417046262765426
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR75,top_true_de,100,132,2000,4950,0.24298341196158132,0.21613686872089938
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR82,top_true_de,100,86,2000,4950,0.16801838739723393,0.16582118835381568
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDTC1,top_true_de,100,107,2000,4950,0.1717987942653356,0.14742379641531353
TxPert_official_cell_gat_k562_all_fixed2000,K562,XAB2,top_true_de,100,140,2000,4950,0.08637653443864515,0.0934926934051366
TxPert_official_cell_gat_k562_all_fixed2000,K562,XPO1,top_true_de,100,139,2000,4950,0.06905859550874904,0.06600612916826948
TxPert_official_cell_gat_k562_all_fixed2000,K562,XRCC5,top_true_de,100,77,2000,4950,0.1671720854590774,0.16401878716472337
TxPert_official_cell_gat_k562_all_fixed2000,K562,XRCC6,top_true_de,100,26,2000,4950,0.2077121320855932,0.21162267081410754
TxPert_official_cell_gat_k562_all_fixed2000,K562,XRN2,top_true_de,100,57,2000,4950,0.11729874675661309,0.11435457657530433
TxPert_official_cell_gat_k562_all_fixed2000,K562,YEATS2,top_true_de,100,233,2000,4950,0.3901359348613896,0.3443239398857753
TxPert_official_cell_gat_k562_all_fixed2000,K562,YEATS4,top_true_de,100,221,2000,4950,0.16117884182816633,0.15418333264453526
TxPert_official_cell_gat_k562_all_fixed2000,K562,YTHDC1,top_true_de,100,157,2000,4851,0.3109608530295118,0.2901814428805895
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZBTB17,top_true_de,100,158,2000,4950,0.23829200779487691,0.20758695332927615
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZC3H18,top_true_de,100,23,2000,4950,0.0948210505478558,0.09347461683212578
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZCCHC9,top_true_de,100,49,2000,4950,0.29972514655056315,0.269422159360277
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZCRB1,top_true_de,100,141,2000,4851,0.19319390826035976,0.18350350119874437
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZFC3H1,top_true_de,100,105,2000,4851,0.15878091405891828,0.15135449605684315
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZMAT2,top_true_de,100,348,2000,4950,0.1697936282836656,0.15051885150509944
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZMAT5,top_true_de,100,98,2000,4950,0.11944753052271867,0.09959021438935058
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNF207,top_true_de,100,96,2000,4950,0.13879213847405866,0.12813952222389702
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNF236,top_true_de,100,85,2000,4950,0.3450835310156233,0.326954646321808
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNF335,top_true_de,100,140,2000,4950,0.14306887586707442,0.13905449300324735
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNF574,top_true_de,100,266,2000,4950,0.2779583992509077,0.26948941553045075
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNHIT6,top_true_de,100,116,2000,4950,0.3268033711756606,0.2797637044979358
TxPert_official_cell_gat_k562_all_fixed2000,K562,ZNRD1,top_true_de,100,66,2000,4950,0.22109655982897838,0.20589862475956947
