condition,state_available,mean_pcc,mean_spearman,delta_pcc,delta_spearman,top100_de_overlap,auprc
PPIL4,True,0.9907937455611174,0.9259243806117191,0.5524404820110154,0.4486079307119988,0.32,0.2665184337109935
PPP1CA,False,0.9946824333323899,0.9552014568015713,0.0346275504263574,0.033090593438791,0.15,0.10496658323711716
PPP1R11,True,0.9951627266819715,0.9507671601572363,0.2002929865407317,0.12670347052075887,0.17,0.1235444207884274
PPP1R8,True,0.9947100164592158,0.9528800816911568,0.10144558687898092,0.08049758355628313,0.2,0.1262735152333835
PPP2R1A,True,0.9984278500699626,0.9854937265704782,0.04997971179427283,0.025688267711834998,0.26,0.16273012550948626
PPP4C,False,0.9954680622301781,0.9732699396608236,0.21349150753921295,0.14313499396662274,0.31,0.22249247108069864
PPP4R2,True,0.9886352311713861,0.9518226096748188,0.14913988519487786,0.11667148242799956,0.21,0.16208707421536367
PPRC1,False,0.9814439420473825,0.9686095496826022,-0.1189231542070654,-0.2144859715858214,0.19,0.14419250060492333
PRELID1,False,0.9959044308518348,0.9666974776748078,0.22700914346123502,0.1404601800348303,0.2,0.13935866345038547
PRELID3B,False,0.9922051655374958,0.9683494076372686,0.4397666235653954,0.31919943083186997,0.3,0.2513595847430554
PRIM1,False,0.9910957472486182,0.9529430077212315,0.35491442949633634,0.20607642447522495,0.36,0.2779016018903925
PRIM2,True,0.9912395785867772,0.9529104686182106,0.4143835353613903,0.25385360925890293,0.39,0.3160966969548672
PRMT1,True,0.992591998257095,0.9409423520360457,0.0015722508114747247,0.007641464524623519,0.07,0.04963680079097822
PRMT5,True,0.9966783657367286,0.968348714963415,0.07671109325787892,0.04301840612408464,0.1,0.08481974953039349
PRPF18,True,0.9925734002822711,0.9487368480216831,0.687785561710529,0.6091640155647599,0.47,0.429088413413069
PRPF19,False,0.9920162340983895,0.9556221783418096,0.49704950828142686,0.31488585283870985,0.45,0.3591693395126798
PRPF3,False,0.9891709591672055,0.9482564199949007,0.6192741949105263,0.4691711797750878,0.52,0.4254307720276824
PRPF31,False,0.9809057376501923,0.8810883331905737,0.4687795878262002,0.3579677631997304,0.4,0.2714056766493572
PRPF4,False,0.9898054678152126,0.9441609645722118,0.5833986813336255,0.4417823432692431,0.53,0.43659557320708064
PRPF40A,False,0.9897142295992429,0.9422920920377086,0.28725987307969153,0.2229634274979128,0.32,0.24411526253768642
PRPF6,False,0.9938838056762002,0.9633139822413168,0.5243854528354704,0.4091618010475789,0.43,0.33258640117928584
PRPF8,False,0.993808192847671,0.958681168902791,0.6207689000567161,0.4607346884799931,0.56,0.5087171804932507
PRRC2A,True,0.9968164507898826,0.9674154685346723,0.2181070628625341,0.13254757479816465,0.15,0.10760737841416136
PSMA1,False,0.9911970738828975,0.9448110667034667,0.3775435897680147,0.26449720446805425,0.34,0.22815438911016683
PSMA2,True,0.9744832809350185,0.8469529240764349,0.2787393993501797,0.17475821519777043,0.28,0.21656710369628487
PSMA3,True,0.9769900371032737,0.8910779350299441,0.5727030010606153,0.4266534643752379,0.36,0.3615002941421107
PSMA4,False,0.9879855534148159,0.9555376575584734,0.45274358322493,0.3529802648444405,0.38,0.2763535617053594
PSMA6,True,0.9511558672246051,0.7199861123333671,0.2826216437954721,0.1481560742591207,0.27,0.23921431645318275
PSMA7,True,0.9631990156036518,0.7624992768960539,0.39884558418055993,0.27356054966974974,0.33,0.30130920822119783
PSMB1,False,0.9937181459643334,0.9652959154545603,0.27673251777205854,0.18813690990441337,0.19,0.14362212973202643
PSMB2,True,0.9638651113414218,0.8137041703022313,0.403457362247317,0.27456303895032075,0.3,0.24517612549944884
PSMB3,True,0.9402523826103754,0.705394186560929,0.23635618524123228,0.1553203881375444,0.23,0.1792151046057162
PSMB5,False,0.989698755259142,0.9609935519143908,0.41616523315001314,0.3583470362265921,0.3,0.2283319804798444
PSMB6,True,0.9796969795808519,0.9033267791855181,0.45486482076948975,0.3678821181305501,0.33,0.2888227036680047
PSMB7,False,0.9953040704919723,0.9725494164312314,0.43856365370318084,0.34130279082265563,0.34,0.2777886413613018
PSMC1,True,0.9740671427703032,0.9037837372336345,0.6021349112682628,0.4895215775549007,0.34,0.2703343183316635
PSMC2,True,0.9824156925102437,0.9227662258644687,0.5914713174491661,0.48093544226220947,0.34,0.28825379994751554
PSMC3,False,0.9874245176423007,0.9151501965646642,0.2670781124500938,0.19394980339402146,0.25,0.20802204153651987
PSMC4,True,0.9717003213305381,0.8965460964677546,0.5896560384622411,0.49666803007014315,0.34,0.28131819094449334
PSMC6,True,0.9707276529173962,0.8543771949930642,0.5403389306680317,0.40319288802964304,0.34,0.30525303421983585
PSMD1,True,0.9799896026319458,0.8854702128739497,0.5512610265323623,0.4017456489260163,0.33,0.31729489155706103
PSMD11,True,0.9633456481153346,0.7972261513927058,0.40811767143502753,0.28696906153243534,0.27,0.2256303852540448
PSMD12,True,0.9756421962711402,0.8990694340342725,0.4682906712873809,0.37382174225980724,0.29,0.2193673345824515
PSMD13,False,0.9867866325261504,0.9480199525678483,0.29264649429629463,0.20856963646422358,0.26,0.15932170421945221
PSMD2,False,0.9656775432362766,0.8856592065928826,0.4533412377466917,0.37829339900443926,0.27,0.20937810782352081
PSMD3,False,0.9884122428156178,0.9300896992759454,0.16092347725450964,0.11743156262367545,0.23,0.1579752728013029
PSMD4,True,0.9922213664744587,0.9662206666745731,0.37471964576148836,0.2529819123504028,0.27,0.17871948170524396
PSMD6,True,0.9824889881012557,0.9319235468989286,0.5556362580386041,0.4715521419588302,0.31,0.304392612393319
PSMD7,False,0.9687112491389764,0.9275207430186382,0.4423801085369096,0.3953578377310483,0.27,0.18808929971138794
PSMG3,False,0.9969605053056035,0.9803788886980166,0.21592502249499373,0.20317090490655423,0.22,0.16116741893975822
PSMG4,False,0.9864010390014176,0.9453630694403846,0.16925447209073635,0.05839460431308484,0.22,0.1571932593268597
PTBP1,False,0.9930076124479817,0.9555297520278137,0.252954327886742,0.15293273084999118,0.37,0.26254428123539925
PTCD1,True,0.9978337037241244,0.9810429666553581,0.2069937033390711,0.07116587853371097,0.28,0.26180574717182553
PUF60,False,0.9932040741724812,0.9455356517407967,0.2661947016897822,0.1392956216406246,0.26,0.18469550457090209
PWP2,False,0.9861018667275868,0.9501052255379872,0.07057403532863647,-0.034868515167549144,0.24,0.15180873759430005
QARS,True,0.9853931888675098,0.9210272713413051,0.6156422224197011,0.4529731393524782,0.39,0.3662184377072198
RABGGTA,True,0.984508508940947,0.9158757303572707,0.16350575965166522,0.027887874562518074,0.32,0.2613843850494475
RACGAP1,False,0.9971025953994986,0.97568273489181,0.49310253528922254,0.28792889879917044,0.5,0.4970267062867405
RAD21,True,0.9865432602784032,0.9190982536762428,0.3292950509485291,0.23862091212734457,0.38,0.2853663342769194
RAD51,False,0.995809429034073,0.9753621365019429,0.26582237272851966,0.13276221925919954,0.37,0.28250497732257507
RAD51C,False,0.9944859964318229,0.9596206796648522,0.1479592686876026,0.04777903053327948,0.26,0.1727933186491431
RAE1,True,0.9819263148960339,0.9049083508173613,0.22395946780665565,0.13983790433917784,0.27,0.2291947154148728
RAN,True,0.9913188288241681,0.9346712448402305,0.31315264890381966,0.19969282986065162,0.24,0.20805485389200007
RANGAP1,False,0.9940601615191893,0.9648114417924121,0.3580153782652018,0.30071085275066,0.34,0.24700578370743223
RARS,False,0.991392083067297,0.9614519710537598,0.4565619383117703,0.33854627005169496,0.33,0.26722784671774963
RARS2,True,0.9966711466217731,0.9727597248304113,0.15578959096852932,0.10476700478290785,0.14,0.09324583376587543
RBBP4,True,0.994526062824426,0.9527865013457795,0.15585268378177888,0.1087538653423383,0.19,0.16136724377222145
RBBP6,False,0.9905881876477558,0.9473192823777292,0.23034535361858188,0.13060283624045818,0.3,0.1626726734612426
RBBP8,False,0.9956399559832604,0.9695149926161827,0.1102747991704535,0.02705833899732276,0.21,0.19547169562788408
RBM14,False,0.9916153337243214,0.9540302733993449,0.08398137499699593,0.07352832841927538,0.21,0.1296270872556677
RBM17,True,0.9892634424319905,0.9170538846133046,0.22435485933460309,0.13080462800113507,0.19,0.14318730447607497
RBM19,False,0.9888470575589539,0.9462433293293471,0.16095936682053613,0.05766706322042991,0.18,0.12797540226316545
RBM25,True,0.9798658421944721,0.8638941883388327,0.5985059985859817,0.470641428459065,0.42,0.3760054109528645
RBM28,True,0.9905587619532159,0.9375808073429066,0.32987641134304446,0.18042064743659225,0.31,0.23921226045589014
RBM39,True,0.9894179906965704,0.9182108119788064,0.2776535953650713,0.18616280790159687,0.23,0.20617751183862393
RBM4,False,0.9956661091983551,0.9704801673587204,0.31502837299320413,0.23555587302009715,0.31,0.2222912996074978
RBM42,True,0.982892440499396,0.8998415786712844,0.21531563504630785,0.16094439545729344,0.24,0.16740938119437546
RBM48,True,0.991327726842375,0.9310960514398441,0.14240330026439954,0.08668776763636063,0.28,0.17521462273318592
RBM8A,True,0.9692013543481802,0.8190950644698027,0.30862667319243353,0.21748819530657973,0.28,0.18313051332893787
RBMX,True,0.994637540050946,0.9630766872815475,0.1771279518717605,0.1169039261218563,0.23,0.2108747191304716
RBMX2,False,0.992214192362833,0.9618511586898354,0.5700606099159846,0.42969947215684307,0.48,0.4540771226616794
RBX1,False,0.9889287105221466,0.9389105523512818,0.2618009959495297,0.14052378368034135,0.35,0.24948446732670748
RCC1,False,0.9969117852289449,0.9730248764944198,0.33360761560988966,0.16281298449752138,0.41,0.3366148887184353
RCL1,True,0.9909372480654227,0.9523124215324226,0.6132785826649966,0.2575470548945029,0.6,0.5971289624749694
REXO2,True,0.9915626800604359,0.9533967804655655,0.03561796052722085,-0.02547822440218883,0.18,0.11498834837965602
RFC1,False,0.9934774793056106,0.9600396915882348,0.2750635674746979,0.12235532032804633,0.37,0.29268295297998853
RFC2,True,0.9946845266760067,0.960665358008427,0.3050259043968419,0.16753452253827822,0.27,0.1938160991981796
RFC3,False,0.9951479967193779,0.9708463143116424,0.3054054489358775,0.12580172991936697,0.34,0.26991361093586047
RFC4,True,0.9939870086166875,0.9430087306110002,0.2524871090112788,0.14779115238944002,0.27,0.18496192919938723
RFC5,True,0.9966022518375173,0.9683102913188111,0.08242364906541809,0.03527819829711466,0.15,0.09461550064770873
RINT1,True,0.9972869869489684,0.9746973665079826,0.18697012234792323,0.1322134584351677,0.17,0.13002239532653492
RIOK1,False,0.9877951593932962,0.9700346429771833,0.18940572873217598,0.04957557257145588,0.25,0.21438119026538982
RIOK2,True,0.9918311140824978,0.9596325965864118,0.6544148838404366,0.3319300147649326,0.63,0.6339779162183085
RMI1,True,0.9983901167587893,0.9842451443526224,0.1063684980219014,0.08747454253924532,0.17,0.09861160804850638
RNASEH2C,True,0.9965936139191696,0.965704953466658,0.02165215044432368,0.014323204891627831,0.14,0.09290058881457693
RNF113A,True,0.9899484291815406,0.930644262087754,0.6763285122133341,0.6046870280352872,0.46,0.45137543326638035
RNF20,True,0.9891765610653622,0.9548277990847348,0.30389177293705927,0.20493279827704342,0.32,0.3347225839598949
RNF40,False,0.9955531857860934,0.9740474029752217,0.28915942350734813,0.1533299149443217,0.3,0.25131809680544814
RNGTT,False,0.9945506315766699,0.9661945493017813,0.08704143755527553,0.0335757448822017,0.29,0.17323364491092885
RNMT,True,0.9922491100207231,0.9593438060730277,0.40949349384890793,0.03413738580767312,0.54,0.531083296813724
RNPC3,False,0.9941792365559087,0.9578816575948365,0.29864538234499877,0.16358346308504845,0.34,0.2534909859277329
RNPS1,True,0.9933348603861755,0.9431607451777895,0.019747310368008485,-0.010187029784814483,0.11,0.09028719292036899
ROMO1,False,0.9923845787512248,0.9545850583193054,0.3060548650000509,0.22457571000699714,0.18,0.14755676218626693
RPA1,True,0.9904958702391303,0.9350738874000842,0.4912471592808066,0.3658739610439422,0.39,0.36056113331615147
RPA2,False,0.9916736301262226,0.9564712866465067,0.4907735428119333,0.3325457728265703,0.4,0.36776047021903435
RPA3,False,0.9932557690970829,0.9586225560775385,0.39750033667731016,0.26350564248393277,0.37,0.3551565672255593
RPAP1,True,0.97690502317997,0.8721807682693467,0.4533617821288569,0.31104025855548445,0.4,0.27990303048738474
RPAP2,True,0.9820362833560293,0.9158069718036287,0.5727154387319292,0.4370807309126874,0.45,0.37092545523163045
RPF1,False,0.9936837004881407,0.9646009871479247,0.34696865463144444,0.16633185433743816,0.35,0.2921766924785564
RPF2,False,0.9925269684625923,0.9532677618356026,0.24818474546821523,0.07994533291775364,0.3,0.255671737374488
RPL10,True,0.9823854529846487,0.9266823530806784,0.6221923433128723,0.42008747350512154,0.51,0.5143021170465242
RPL10A,False,0.9850871743213762,0.9609524776103031,0.4281602605138323,0.2590897823068755,0.36,0.3348465965739672
RPL11,True,0.9823695114263952,0.9140457561319832,0.5976254910352987,0.3745028569989441,0.49,0.49693820819182843
RPL12,True,0.9833781970322413,0.9323033300319724,0.513113291493727,0.37338687275699,0.42,0.37870596792330846
RPL13,False,0.982017582827287,0.9595440828087858,0.3688473397970146,0.21988898695212045,0.34,0.2860980391285213
RPL13A,False,0.9943121392590613,0.9705784919980293,0.21160726105455172,0.10505461227052461,0.2,0.1741998876154878
RPL14,True,0.9785544926903607,0.9239764523031898,0.638959527271735,0.4282011316291125,0.52,0.5309134959907111
RPL15,False,0.97598517152919,0.9391126695891889,0.43757468290194884,0.283265039716571,0.38,0.28526013761919555
RPL17,True,0.9738141483886126,0.91392821536904,0.6425303961102911,0.4363776841566651,0.5,0.5257595591595158
RPL18,True,0.9845365202871673,0.9329592803824462,0.65837963936924,0.42835209502064997,0.5,0.48822851263035916
RPL18A,False,0.9902511664266973,0.9576507356168604,0.3232018266379459,0.1683625204567315,0.35,0.33757281637470576
RPL19,True,0.9846626943832446,0.9271051644290432,0.6136909895660608,0.3702467562792361,0.5,0.5002688366387771
RPL21,True,0.9886300336736118,0.9438688416412407,0.6145440827951529,0.3856855519205415,0.53,0.5251951078641948
